,daily_step_count,distance_covered,speed,calories_burned,day_time,test_subject,location,datetime,name,tempmin,tempmax,temp,uvindex,solarradiation,windspeed,humidity
170,1553.0,1242.4,0.986031746031746,62.12,2025-03-12 00:00:00,3,Eindhoven,2025-03-12 00:00:00,Eindhoven,-1.7,8.0,3.6,5,92.5,16.0,84.1
171,1907.0,1525.6,1.0594444444444446,76.28,2025-03-13 00:00:00,3,Eindhoven,2025-03-13 00:00:00,Eindhoven,-3.1,7.3,2.5,4,80.9,13.0,83.9
172,3739.0,2991.2000000000003,1.7804761904761903,149.56,2025-03-14 00:00:00,3,Eindhoven,2025-03-14 00:00:00,Eindhoven,-3.0,6.4,2.5,7,137.0,16.9,77.5
173,2241.0,1792.8000000000002,1.3581818181818184,89.64,2025-03-15 00:00:00,3,Eindhoven,2025-03-15 00:00:00,Eindhoven,-2.1,7.6,2.6,6,118.6,27.5,75.9
174,2458.0,1966.4,1.3109333333333333,98.32,2025-03-16 00:00:00,3,Eindhoven,2025-03-16 00:00:00,Eindhoven,-1.7,10.0,3.9,7,186.1,17.8,71.2
175,5001.0,4000.8,2.2993103448275862,200.04,2025-03-17 00:00:00,3,Eindhoven,2025-03-17 00:00:00,Eindhoven,3.6,10.1,6.6,6,130.7,24.5,63.9
176,1261.0,1008.8,1.0508333333333333,50.44,2025-03-18 00:00:00,3,Eindhoven,2025-03-18 00:00:00,Eindhoven,0.2,11.8,5.8,7,193.5,22.5,40.5
177,2971.0,2376.8,1.6505555555555558,118.84,2025-03-19 00:00:00,3,Eindhoven,2025-03-19 00:00:00,Eindhoven,0.4,18.5,8.9,6,189.5,13.8,46.9
178,10906.0,6578.0,,,2025-02-12 00:00:00,4,Eindhoven,2025-02-12 00:00:00,Eindhoven,2.3,5.1,3.5,1,27.7,7.3,94.5
179,6593.0,3971.0,,,2025-02-13 00:00:00,4,Eindhoven,2025-02-13 00:00:00,Eindhoven,-1.7,3.0,0.5,1,14.5,19.4,93.9
180,19735.0,11950.0,,,2025-02-14 00:00:00,4,Eindhoven,2025-02-14 00:00:00,Eindhoven,-5.4,3.1,-0.4,2,47.4,9.9,90.4
181,12347.0,7453.0,,,2025-02-15 00:00:00,4,Eindhoven,2025-02-15 00:00:00,Eindhoven,-1.8,3.1,0.9,2,41.7,10.9,80.0
182,2382.0,1405.0,,,2025-02-16 00:00:00,4,Eindhoven,2025-02-16 00:00:00,Eindhoven,-1.1,4.1,1.0,4,91.2,23.6,71.1
183,12966.0,7847.0,,,2025-02-17 00:00:00,4,Eindhoven,2025-02-17 00:00:00,Eindhoven,-4.5,3.8,-0.9,5,118.4,14.4,72.5
184,812.0,469.0,,,2025-02-18 00:00:00,4,Eindhoven,2025-02-18 00:00:00,Eindhoven,-4.1,3.2,-0.7,5,121.9,21.2,65.3
185,21999.0,13339.0,,,2025-02-19 00:00:00,4,Eindhoven,2025-02-19 00:00:00,Eindhoven,-1.0,5.5,1.8,4,93.1,18.3,55.5
186,15610.0,9610.0,,,2025-02-20 00:00:00,4,Eindhoven,2025-02-20 00:00:00,Eindhoven,1.4,12.4,7.7,3,55.2,21.0,81.2
187,4435.0,2746.0,,,2025-02-21 00:00:00,4,Eindhoven,2025-02-21 00:00:00,Eindhoven,9.2,18.4,13.6,4,81.7,24.6,73.4
188,2419.0,1498.0,,,2025-02-23 00:00:00,4,Eindhoven,2025-02-23 00:00:00,Eindhoven,7.9,14.5,10.7,5,107.0,24.4,82.3
189,7620.0,4633.0,,,2025-02-24 00:00:00,4,Eindhoven,2025-02-24 00:00:00,Eindhoven,8.2,13.9,11.3,2,31.5,27.9,79.0
190,910.0,532.0,,,2025-02-25 00:00:00,4,Eindhoven,2025-02-25 00:00:00,Eindhoven,5.6,12.5,8.9,4,73.5,16.3,88.8
191,2223.0,1310.0,,,2025-02-26 00:00:00,4,Eindhoven,2025-02-26 00:00:00,Eindhoven,3.6,11.3,7.5,5,92.5,21.2,84.0
192,18096.0,10948.0,,,2025-02-27 00:00:00,4,Eindhoven,2025-02-27 00:00:00,Eindhoven,3.8,8.1,5.9,4,79.9,21.3,89.4
193,11170.0,6747.0,,,2025-02-28 00:00:00,4,Eindhoven,2025-02-28 00:00:00,Eindhoven,0.0,8.9,5.2,6,102.3,20.1,85.5
194,457.0,268.0,,,2025-03-01 00:00:00,4,Eindhoven,2025-03-01 00:00:00,Eindhoven,-1.3,4.8,2.5,2,39.5,15.0,90.8
195,264.0,153.0,,,2025-03-02 00:00:00,4,Eindhoven,2025-03-02 00:00:00,Eindhoven,-3.7,9.5,2.0,6,143.7,13.6,85.5
196,6829.0,4134.0,,,2025-03-03 00:00:00,4,Eindhoven,2025-03-03 00:00:00,Eindhoven,-3.9,11.5,2.8,6,149.3,9.5,80.8
197,196.0,115.0,,,2025-03-04 00:00:00,4,Eindhoven,2025-03-04 00:00:00,Eindhoven,-3.7,13.2,3.5,5,144.3,6.8,76.5
198,2372.0,1420.0,,,2025-03-05 00:00:00,4,Eindhoven,2025-03-05 00:00:00,Eindhoven,-2.4,16.7,6.1,6,154.3,13.4,71.2
199,4211.0,2546.0,,,2025-03-06 00:00:00,4,Eindhoven,2025-03-06 00:00:00,Eindhoven,2.2,18.3,9.0,6,147.9,21.2,63.5
200,5035.0,3034.0,,,2025-03-07 00:00:00,4,Eindhoven,2025-03-07 00:00:00,Eindhoven,3.7,17.8,10.2,6,150.7,17.6,62.0
201,5704.0,3455.0,,,2025-03-08 00:00:00,4,Eindhoven,2025-03-08 00:00:00,Eindhoven,3.5,19.2,10.2,6,155.6,17.2,59.0
202,478.0,278.0,,,2025-03-09 00:00:00,4,Eindhoven,2025-03-09 00:00:00,Eindhoven,1.9,19.2,10.2,6,154.3,13.9,60.0
203,4312.0,2615.0,,,2025-03-10 00:00:00,4,Eindhoven,2025-03-10 00:00:00,Eindhoven,1.1,17.8,8.9,6,164.3,13.5,64.4
204,5979.0,3627.0,,,2025-03-11 00:00:00,4,Eindhoven,2025-03-11 00:00:00,Eindhoven,0.9,7.9,4.9,1,32.2,16.3,84.2
205,2911.0,1752.0,,,2025-03-12 00:00:00,4,Eindhoven,2025-03-12 00:00:00,Eindhoven,-1.7,8.0,3.6,5,92.5,16.0,84.1
206,96.0,56.0,,,2025-03-13 00:00:00,4,Eindhoven,2025-03-13 00:00:00,Eindhoven,-3.1,7.3,2.5,4,80.9,13.0,83.9
207,72.0,42.0,,,2025-03-14 00:00:00,4,Eindhoven,2025-03-14 00:00:00,Eindhoven,-3.0,6.4,2.5,7,137.0,16.9,77.5
208,4224.0,2553.0,,,2025-03-15 00:00:00,4,Eindhoven,2025-03-15 00:00:00,Eindhoven,-2.1,7.6,2.6,6,118.6,27.5,75.9
209,4728.0,2856.0,,,2025-03-16 00:00:00,4,Eindhoven,2025-03-16 00:00:00,Eindhoven,-1.7,10.0,3.9,7,186.1,17.8,71.2
210,14205.0,8614.0,,,2025-03-17 00:00:00,4,Eindhoven,2025-03-17 00:00:00,Eindhoven,3.6,10.1,6.6,6,130.7,24.5,63.9
211,522.0,305.0,,,2025-03-18 00:00:00,4,Eindhoven,2025-03-18 00:00:00,Eindhoven,0.2,11.8,5.8,7,193.5,22.5,40.5
212,5499.0,3336.0,,,2025-03-19 00:00:00,4,Eindhoven,2025-03-19 00:00:00,Eindhoven,0.4,18.5,8.9,6,189.5,13.8,46.9
213,1965.0,1514.0,,,2025-02-19 00:00:00,5,Eindhoven,2025-02-19 00:00:00,Eindhoven,-1.0,5.5,1.8,4,93.1,18.3,55.5
214,562.0,418.0,,,2025-02-20 00:00:00,5,Eindhoven,2025-02-20 00:00:00,Eindhoven,1.4,12.4,7.7,3,55.2,21.0,81.2
215,4819.0,3814.0,,,2025-02-21 00:00:00,5,Eindhoven,2025-02-21 00:00:00,Eindhoven,9.2,18.4,13.6,4,81.7,24.6,73.4
216,2830.0,2158.0,,,2025-02-23 00:00:00,5,Eindhoven,2025-02-23 00:00:00,Eindhoven,7.9,14.5,10.7,5,107.0,24.4,82.3
217,1654.0,1341.0,,,2025-02-25 00:00:00,5,Eindhoven,2025-02-25 00:00:00,Eindhoven,5.6,12.5,8.9,4,73.5,16.3,88.8
