name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Torremolinos,2025-02-14T09:00:00,6.2,2.8,4.1,86.44,0,0,,0,0,18.7,18.4,290,1020.4,10,10,142,0.5,1,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T10:00:00,10.1,10.1,6,75.72,0,0,,0,0,19.1,13.8,295,1020.4,0,24.3,360,1.3,4,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T11:00:00,13.3,13.3,7.5,67.88,0,0,,0,0,20.9,10.2,300,1020.3,0.9,10,517,1.9,5,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T12:00:00,16.4,16.4,7,53.99,0,0,,0,0,20.9,7.6,290,1020.3,0.5,10,631,2.3,6,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T13:00:00,19.4,19.4,5.7,40.79,0,0,,0,0,19.8,2.7,91,1020,10,24.3,683,2.5,7,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T14:00:00,19.2,19.2,4.8,38.62,0,0,,0,0,18.7,10.2,120,1019,0,24.3,670,2.4,7,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T15:00:00,18.8,18.8,6.8,45.57,0,0,,0,0,16.9,11.2,150,1018,0,10,598,2.2,6,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T16:00:00,18.8,18.8,8.7,51.87,0,0,,0,0,15.1,12,140,1017.3,10,24.3,468,1.7,5,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T17:00:00,17.7,17.7,9.2,57.58,0,0,,0,0,13,13,125,1017.2,0,10,299,1.1,3,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T18:00:00,17,17,9.5,61.39,0,0,,0,0,11.2,14.8,130,1017.1,0,10,23,0.1,0,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T19:00:00,14.6,14.6,9.7,72.43,0,0,,0,0,8.6,13.8,120,1017.2,10,24.3,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T20:00:00,13.5,13.5,10.5,82.08,0,0,,0,0,7.9,9.4,125,1017.4,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T21:00:00,12.8,12.8,10.5,86.25,0,0,,0,0,6.1,7.6,105,1017.4,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T22:00:00,11.8,11.8,7.9,76.98,0,0,,0,0,5.8,3.6,290,1018.1,10,17.2,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-14T23:00:00,10.2,10.2,7.1,80.85,0,0,,0,0,6.1,6.4,305,1018.1,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T00:00:00,9.6,8.7,7,83.99,0,0,,0,0,6.5,7.6,300,1018,0.8,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T01:00:00,8.5,6.1,7,90.43,0,0,,0,0,6.8,14.8,290,1017.4,10,17.2,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T02:00:00,7.5,5,5.5,87.15,0,0,,0,0,7.6,13.8,300,1017.2,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T03:00:00,7.5,4.7,5.4,86.29,0,0,,0,0,7.9,16.6,290,1016.5,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T04:00:00,7.2,4.2,5.4,88.33,0,0,,0,0,7.9,16.6,290,1016.4,30,25,0,0,0,,Partially cloudy,partly-cloudy-night,"08482099999,C7615"
Torremolinos,2025-02-15T05:00:00,6.5,3.4,4.5,87.05,0,0,,0,0,7.6,16.6,290,1015.4,8.9,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T06:00:00,5.9,2.9,4.5,91.14,0,0,,0,0,7.6,14.8,290,1015.4,22.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T07:00:00,5.6,2.4,4.3,91.12,0,0,,0,0,7.6,15.6,290,1015.3,40,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T08:00:00,5.4,2.4,3.5,87.53,0,0,,0,0,5.8,13.8,290,1015.4,40,17.2,5,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T09:00:00,6.3,3.8,4.3,87.03,0,0,,0,0,6.8,12,290,1016.1,99,10,161,0.6,2,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T10:00:00,8.5,6.6,6,84.69,0,0,,0,0,7.6,11.2,300,1016.1,90,14.8,354,1.3,4,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T11:00:00,12.1,12.1,7.1,71.5,0,0,,0,0,8.6,11.2,290,1016,99.5,10,497,1.8,5,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T12:00:00,14.4,14.4,7.6,63.61,0,0,,0,0,10.1,6.4,290,1015.4,99.9,10,331,1.2,3,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T13:00:00,17.4,17.4,8.5,55.86,0,0,,0,0,11.2,0,0,1015,90,14.8,386,1.4,4,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T14:00:00,16.2,16.2,10.4,68.25,0,0,,0,0,14,10.2,130,1014.1,90,14.8,495,1.8,5,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T15:00:00,16.8,16.8,7.7,55.18,0,0,,0,0,15.8,10.2,125,1013.2,99,10,418,1.5,4,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T16:00:00,17.5,17.5,5.1,43.9,0,0,,0,0,15.8,5.4,115,1013,90,17.2,417,1.5,4,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T17:00:00,17.1,17.1,5.1,45.24,0,0,,0,0,15.1,6.4,125,1012.3,100,10,303,1.1,3,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T18:00:00,16.3,16.3,4.9,46.7,0,0,,0,0,12.6,0,0,1012.3,100,10,56,0.2,1,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T19:00:00,14.8,14.8,5.9,55.36,0,0,,0,0,11.5,4.5,145,1012.2,90,19.6,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T20:00:00,13.5,13.5,5.8,59.58,0,0,,0,0,13.3,0,0,1012.3,100,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T21:00:00,13.3,13.3,5.8,60.34,0,0,,0,0,12.2,4.5,160,1012.5,98.4,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T22:00:00,12.5,12.5,6.3,65.95,0,0,,0,0,11.5,3.5,239,1013.1,90,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-15T23:00:00,11.8,11.8,7,72.83,0,0,,0,0,12.6,5.4,285,1013,92.1,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T00:00:00,10.6,10.6,5.7,71.68,0,0,,0,0,18.7,3.6,220,1012.4,96,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T01:00:00,9.7,8.1,6.4,79.73,0,0,,0,0,24.8,11.1,290,1012.3,80,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T02:00:00,9.8,8.5,6.6,80.79,0,0,,0,0,25.6,9.4,300,1012.3,99.6,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T03:00:00,9.7,7.7,7,83.45,0,0,,0,0,20.5,13.8,285,1012.4,98.6,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T04:00:00,10.8,10.8,6.4,74.34,0,0,,0,0,14,12,280,1012.4,90,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T05:00:00,11.9,11.9,5.5,64.97,0,0,,0,0,9,12,270,1012.3,98.5,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T06:00:00,9.5,8.2,6.4,80.75,0,0,,0,0,13,9.4,300,1012.4,99.2,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T07:00:00,9.7,7.6,6.3,79.2,0,0,,0,0,14,14.8,275,1013.1,90,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T08:00:00,8,5.8,6,87.19,0,0,,0,0,15.1,13,300,1013,99.6,10,2,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T09:00:00,8.6,6.5,6.1,84.43,0,0,,0,0,15.5,13,290,1014.5,98.6,10,77,0.3,1,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T10:00:00,9.8,8.5,6.5,80.26,0,0,,0,0,14,9.4,300,1015.3,60,19.6,445,1.6,4,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T11:00:00,11.9,11.9,7.2,73.32,0,0,,0,0,15.5,13,290,1015.4,51.4,10,640,2.3,6,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T12:00:00,18.8,18.8,9.5,54.79,0,0,,0,0,20.9,22.3,270,1015.3,0,10,591,2.1,6,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T13:00:00,21.3,21.3,9,45.53,0,0,,0,0,26.6,24,285,1014.4,40,22,707,2.5,7,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T14:00:00,21.8,21.8,8.3,42,0,0,,0,0,30.2,21.4,290,1014,32.2,22,665,2.4,7,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T15:00:00,22.5,22.5,7.4,37.81,0,0,,0,0,33.1,26.8,295,1013.1,25,10,588,2.1,6,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T16:00:00,22.6,22.6,7.5,37.85,0,0,,0,0,35.6,24.1,290,1013,30,22,457,1.6,5,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T17:00:00,21.9,21.9,8.5,42.44,0,0,,0,0,37.4,25.9,280,1013.1,0,10,281,1,3,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T18:00:00,20.6,20.6,9.2,48.05,0,0,,0,0,38.2,25.9,290,1014,0,10,33,0.1,0,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T19:00:00,18.5,18.5,8.5,52.15,0,0,,0,0,39.2,25,280,1015,10,19.6,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T20:00:00,17.5,17.5,8.4,55.16,0,0,,0,0,35.3,22.3,280,1015.4,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T21:00:00,16.7,16.7,9,60.55,0,0,,0,0,32.4,21.4,275,1015.4,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T22:00:00,16.5,16.5,9,61.29,0,0,,0,0,29.9,24.1,275,1016.2,0,17.2,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-16T23:00:00,16.5,16.5,8.5,59.15,0,0,,0,0,27.7,25.9,270,1016.4,1,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T00:00:00,16.3,16.3,8.4,59.49,0,0,,0,0,26.3,26.8,270,1016.4,1,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T01:00:00,16.2,16.2,8.3,59.29,0,0,,0,0,24.8,26.9,270,1016.2,0,14.8,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T02:00:00,15.5,15.5,8.3,62.05,0,0,,0,0,23.8,24.1,270,1016,0,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T03:00:00,15.4,15.4,8.3,62.63,0,0,,0,0,22.3,25,280,1015.4,0.4,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T04:00:00,15.5,15.5,8.3,62.24,0,0,,0,0,21.6,25.9,270,1015.2,10,14.8,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T05:00:00,15.1,15.1,8.4,64.01,0,0,,0,0,21.2,25.9,270,1015,1.1,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T06:00:00,14.5,14.5,8.4,66.61,0,0,,0,0,19.8,23.2,270,1015.1,2.3,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T07:00:00,14.3,14.3,8.5,68.3,0,0,,0,0,18,22.3,280,1015.2,0,17.2,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T08:00:00,11.6,11.6,8.4,80.52,0,0,,0,0,17.3,16.5,300,1015.4,10,17.2,5,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T09:00:00,12,12,8.5,79.27,0,0,,0,0,16.2,14.8,310,1016.3,5.3,10,158,0.6,2,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T10:00:00,14.7,14.7,9.5,71.06,0,0,,0,0,15.8,13.8,305,1016.3,0,14.8,363,1.3,4,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T11:00:00,17.3,17.3,9.5,60.31,0,0,,0,0,14.8,14.8,285,1017,6.8,10,522,1.9,5,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T12:00:00,18.4,18.4,9.7,57.02,0,0,,0,0,12.6,13,280,1016.3,0.4,10,635,2.3,6,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T13:00:00,18.7,18.7,12,64.99,0,0,,0,0,11.5,12,150,1016.2,0,14.8,685,2.5,7,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T14:00:00,19,19,11,60.12,0,0,,0,0,14,12,140,1015.3,0,14.8,680,2.4,7,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T15:00:00,19.1,19.1,10.5,57.55,0,0,,0,0,14,11.2,140,1015,51.4,10,611,2.2,6,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T16:00:00,18.8,18.8,9.8,55.85,0,0,,0,0,13.3,10.2,145,1014.3,10,17.2,457,1.6,5,,Clear,clear-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T17:00:00,18.2,18.2,9.4,56.41,0,0,,0,0,11.5,7.6,135,1014.2,98.4,10,261,0.9,3,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T18:00:00,16.8,16.8,10.6,67.08,0,0,,0,0,12.6,10.2,140,1014.1,98.9,10,69,0.2,1,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T19:00:00,15,15,11.2,78.21,0,0,,0,0,12.6,7.6,135,1014,80,17.2,0,0,0,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T20:00:00,14.5,14.5,11.4,81.68,0,0,,0,0,10.4,5.4,165,1014.2,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T21:00:00,14.4,14.4,13,91.69,0,0,,0,0,11.5,7.6,160,1014.3,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T22:00:00,13.5,13.5,12.8,95.73,0,0,,0,0,11.9,2.7,130,1014.3,100,16.1,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-17T23:00:00,12,12,11.2,95.1,0,0,,0,0,12.2,2.7,280,1014.4,92.8,7,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T00:00:00,12.5,12.5,10.8,89.02,0,0,,0,0,12.2,5.4,295,1014.2,87.1,8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T01:00:00,11.2,11.2,9,86.1,0,0,,0,0,13,9.3,295,1014.2,100,8,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T02:00:00,10.4,10.4,8.5,88.27,0,0,,0,0,13.3,13,290,1014,59.7,8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T03:00:00,10.3,10.3,8.5,88.84,0,0,,0,0,14.8,12,270,1013.3,66.8,9,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T04:00:00,10,8.4,8.5,90.82,0,0,,0,0,16.2,11.2,290,1013,30,9,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T05:00:00,8.9,7.2,7.5,91.04,0,0,,0,0,16.9,10.2,300,1012.4,13.7,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T06:00:00,8.5,6.3,7.3,92.22,0,0,,0,0,16.2,13,290,1012.5,27.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T07:00:00,9,7.3,7.5,90.19,0,0,,0,0,16.2,11.2,270,1012.5,0,14.8,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T08:00:00,8.5,6.9,7,90.72,0,0,,0,0,18.4,9.4,295,1012.5,30,12.4,6,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T09:00:00,7.8,5.5,6.5,91.87,0,0,,0,0,20.9,13,295,1013.3,50,10,201,0.7,2,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T10:00:00,9.5,8.1,7.9,89.91,0,0,,0,0,21.6,9.4,300,1013.4,69.1,14.8,294,1.1,3,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T11:00:00,12.3,12.3,9.1,81.13,0,0,,0,0,24.5,6.4,300,1014.2,88,10,332,1.2,3,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T12:00:00,16.6,16.6,13,79.44,0,0,,0,0,27.7,8.4,125,1014.1,50,10,366,1.3,4,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T13:00:00,17,17,13.1,78.25,0,0,,0,0,28.8,11.2,125,1013.4,69.1,14.8,448,1.6,4,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T14:00:00,17,17,12.5,74.93,0,0,,0,0,29.9,10.2,125,1012.4,73.9,14.8,471,1.7,5,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T15:00:00,16.8,16.8,12.5,76.07,0,0,,0,0,29.9,10.2,135,1012.3,50,10,237,0.9,2,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T16:00:00,17.1,17.1,12.4,73.78,0,0,,0,0,27.7,15.6,130,1012.1,69.1,14.8,311,1.1,3,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T17:00:00,16.8,16.8,12.4,75.36,0,0,,0,0,22.7,12,140,1012.4,25,10,172,0.6,2,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T18:00:00,15.9,15.9,12.4,79.83,0,0,,0,0,15.8,7.6,145,1013.1,25,10,48,0.2,0,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T19:00:00,15,15,12.4,84.59,0,0,,0,0,8.3,7.6,130,1013.1,60.9,11,0,0,0,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T20:00:00,14.6,14.6,12.4,86.44,0,0,,0,0,11.9,6.4,160,1013.4,98,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T21:00:00,14.3,14.3,12.4,88.33,0,0,,0,0,8.6,5.4,200,1014.2,100,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T22:00:00,14.1,14.1,11.4,83.46,0,0,,0,0,7.2,8.4,270,1015,100,11,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-18T23:00:00,13.5,13.5,11.6,88.54,0,0,,0,0,14.4,10.2,280,1014.5,96.1,10,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T00:00:00,13.5,13.5,11.4,86.88,0,0,,0,0,13.3,9.4,280,1015.2,82.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T01:00:00,12.5,12.5,11.3,92.16,0,0,,0,0,11.9,10.2,285,1015.5,100,8,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T02:00:00,12.5,12.5,11.4,93.04,0,0,,0,0,10.1,11.2,270,1016.1,25,8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T03:00:00,11.5,11.5,10.4,92.98,0,0,,0,0,11.5,8.4,305,1016.1,90,8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T04:00:00,10.8,10.8,10.4,97.49,0,0,,0,0,11.9,9.4,300,1016.1,56.1,8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T05:00:00,10.4,10.4,10,97.79,0,0,,0,0,11.9,13.8,290,1016.1,99.1,7,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T06:00:00,9.9,8.2,9.5,97.78,0,0,,0,0,11.5,12,300,1016.4,99.5,7,0,0,0,,Overcast,cloudy,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T07:00:00,10.8,10.8,9.6,92.65,0,0,,0,0,11.2,13,300,1017.1,90,12.4,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T08:00:00,10.6,10.6,9.4,92.05,0,0,,0,0,15.5,13,290,1017.4,56.1,11,5,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T09:00:00,11.5,11.5,9.6,88.09,0,0,,0,0,16.6,12.1,290,1018.3,25,10,171,0.6,2,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T10:00:00,13.6,13.6,10.7,82.61,0,0,,0,0,16.9,11.2,300,1019.1,69.1,13.8,193,0.7,2,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T11:00:00,17.1,17.1,11.2,68.23,0,0,,0,0,16.2,13.8,295,1019.2,89,10,503,1.8,5,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T12:00:00,19,19,11.2,60.7,0,0,,0,0,14,12,135,1019.3,25,10,656,2.4,7,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T13:00:00,18.5,18.5,12.5,68.28,0,0,,0,0,12.6,19.4,105,1020.1,32.2,17.2,318,1.1,3,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T14:00:00,17.5,17.5,13.3,76.43,0,0,,0,0,14.4,22.3,95,1020,32.2,17.2,286,1,3,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T15:00:00,18.2,18.2,13.5,73.99,0,0,,0,0,15.1,21.4,90,1019.4,25,10,585,2.1,6,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T16:00:00,17.8,17.8,13.5,76,0,0,,0,0,13.7,22.3,100,1020,32.2,17.2,457,1.6,5,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T17:00:00,17.8,17.8,13.1,74.14,0,0,,0,0,11.5,20.5,100,1020.2,25,10,322,1.2,3,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T18:00:00,17,17,12.6,75.4,0,0,,0,0,10.4,18.4,100,1021.1,25.5,10,81,0.3,1,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T19:00:00,15.8,15.8,12.7,82.1,0,0,,0,0,9.4,13.8,100,1021.4,37,17.2,2,0,0,,Partially cloudy,partly-cloudy-day,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T20:00:00,14.7,14.7,12.4,85.91,0,0,,0,0,8.6,8.4,95,1022.3,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T21:00:00,13.9,13.9,11.9,87.74,0,0,,0,0,6.5,5.5,270,1023.1,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T22:00:00,14.5,14.5,11.5,82.46,0,0,,0,0,10.1,7.6,265,1023.4,41.7,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-19T23:00:00,12.9,12.9,10.8,87.09,0,0,,0,0,13.7,7.6,270,1024.1,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-20T00:00:00,12.5,12.5,10.6,88.18,0,0,,0,0,14,10.2,290,1024.2,2.9,10,0,0,0,,Clear,clear-night,"LEMG,08482099999,C7615"
Torremolinos,2025-02-20T01:00:00,12.2,12.2,10.5,89.25,0,0,,0,0,13,10.2,310,1024.1,30,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMG,08482099999,C7615"
