name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Eindhoven,2025-03-01T11:00:00,4.5,1.3,1.6,81.53,0,0,,0,0,17.9,13.6,11,1034.1,100,37,100,0.4,1,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T12:00:00,4.7,1.6,1.8,81.37,0,0,,0,0,21.2,13.6,37,1034.6,100,28.8,142,0.5,1,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T13:00:00,4.8,1.7,1.6,79.79,0,0,,0,0,21.4,13.5,56,1034.6,100,28.6,202,0.7,2,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T14:00:00,4.6,1.4,1.9,82.51,0,0,,0,0,21.4,14,26,1034.7,100,26.7,113,0.4,1,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T15:00:00,4.5,2,1.6,81.54,0,0,,0,0,14.7,10.4,62,1034.5,100,32.2,104,0.4,1,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T16:00:00,4.2,1.7,1.6,82.82,0,0,,0,0,18.4,10,58,1034.7,100,23.8,51,0.2,1,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T17:00:00,4,1.4,1.5,84.15,0,0,,0,0,14.7,10.2,57,1034.9,99.5,27.1,23,0.1,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T18:00:00,3.9,1.3,1.6,84.78,0,0,,0,0,14.6,10.2,51,1035,98.1,16.6,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T19:00:00,3.8,1.9,1.4,84.64,0,0,,0,0,21.5,7.4,76,1035.4,97,14.7,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T20:00:00,3.9,3.9,1.1,81.82,0,0,,0,0,7.6,3.8,78,1035.8,90.6,15.6,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T21:00:00,1.7,1.7,-0.2,87.35,0,0,,0,0,4.2,3.9,60,1035.8,17.9,12.9,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T22:00:00,-0.4,-0.4,-0.8,97.28,0,0,,0,0,4.6,0.5,16,1036,14.7,6.1,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-01T23:00:00,-1.2,-1.2,-1.6,96.93,0,0,,0,0,3.9,0.5,342,1036.3,11.6,5.5,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T00:00:00,-2.2,-2.2,-2.5,97.8,0,0,,0,0,4.4,3.7,333,1036.3,73.8,4,0,0,0,,Partially cloudy,partly-cloudy-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T01:00:00,-1.4,-4.9,-1.5,99.61,0,0,,0,0,14,9.6,357,1036.6,98.8,4.8,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T02:00:00,-1.4,-1.4,-1.6,98.77,0,0,,0,0,1.8,0.7,3,1036.2,100,3.8,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T03:00:00,-2.6,-2.6,-2.8,98.03,0,0,,0,0,4.1,3.5,208,1036.2,98.8,1.9,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T04:00:00,-3,-3,-3.2,97.95,0,0,,0,0,4.4,0.5,13,1035.8,93.8,1.5,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T05:00:00,-3.1,-3.1,-3.1,99.85,0,0,,0,0,3.8,3.5,7,1036.1,93.2,2.1,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T06:00:00,-3.7,-3.7,-3.8,99.85,0,0,,0,0,4.5,3.5,10,1035.9,89.5,4.4,0,0,0,,Partially cloudy,partly-cloudy-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T07:00:00,-3,-3,-3.2,98.61,0,0,,0,0,13.7,3.5,17,1036.2,91.1,1,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T08:00:00,-3.4,-3.4,-3.4,99.91,0,0,,0,0,3.6,3.3,177,1036.5,50.7,0.1,42,0.2,0,,Partially cloudy,fog,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T09:00:00,-0.9,-0.9,-0.9,99.43,0,0,,0,0,5.8,3.6,36,1036.4,45.5,2.5,139,0.5,1,,Partially cloudy,partly-cloudy-day,"D0088,06350099999,06464099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T10:00:00,3.1,1.3,2.1,93.19,0,0,,0,0,10.6,6.6,35,1036.4,0,5.2,335,1.2,3,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T11:00:00,5.3,3.9,2.5,82.08,0,0,,0,0,10.6,6.8,57,1036.4,0,13.6,461,1.7,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T12:00:00,6.8,5.5,1.6,69.52,0,0,,0,0,11,7,56,1035.8,0.3,16.7,524,1.9,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T13:00:00,8,6.9,1.7,64.26,0,0,,0,0,11.2,7.2,65,1034.9,0,20.6,550,2,6,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T14:00:00,8.9,7.8,1,57.52,0,0,,0,0,11.6,7.5,80,1034.3,0,24.1,516,1.9,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T15:00:00,9.5,8,1.8,58.73,0,0,,0,0,24,10.2,37,1033.8,0,28.1,427,1.5,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T16:00:00,9.2,7.2,2.1,61.06,0,0,,0,0,21.1,13.5,23,1033.1,0,25.8,316,1.1,3,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T17:00:00,8.5,6.3,2,63.51,0,0,,0,0,18,13.6,42,1032.8,0,16.6,128,0.5,1,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T18:00:00,6.1,3.4,1.2,70.72,0,0,,0,0,14.6,13.1,36,1032.7,0,23.4,11,0,0,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T19:00:00,3.8,2.2,0.3,77.88,0,0,,0,0,11.5,6.6,41,1032.7,0,26,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T20:00:00,1.1,1.1,-0.9,86.5,0,0,,0,0,15.1,1.8,69.2,1032,0,10,0,0,0,,Clear,clear-night,"D0088,06479099999"
Eindhoven,2025-03-02T21:00:00,1.3,1.3,-0.1,90.73,0,0,,0,0,6.9,3.6,50,1032.4,0,14.4,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T22:00:00,-0.1,-0.1,-1,94.13,0,0,,0,0,4.3,3.5,33,1032.3,0,11.4,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-02T23:00:00,-0.7,-0.7,-1.1,97.39,0,0,,0,0,3.6,3.2,12,1032.1,0,7.1,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T00:00:00,-1.5,-1.5,-1.8,98.14,0,0,,0,0,3.6,0.4,8,1031.4,0,7.4,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T01:00:00,-2.6,-2.6,-2.6,99.91,0,0,,0,0,4.6,3.2,358,1030.9,0,4,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T02:00:00,-3,-3,-3,99.87,0,0,,0,0,0.4,0.6,345,1030.8,0,2.9,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T03:00:00,-3.2,-3.2,-3.3,99.38,0,0,,0,0,3.6,3.3,358,1030.6,2.9,0.6,0,0,0,,Clear,fog,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T04:00:00,-3.8,-3.8,-4,98.66,0,0,,0,0,6.7,3.2,18,1030.7,3,2.8,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T05:00:00,-3.9,-3.9,-3.9,99.85,0,0,,0,0,0.4,0.4,337,1030.5,3.3,5.2,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T06:00:00,-3.7,-3.7,-3.8,99.38,0,0,,0,0,3.8,3.5,216,1030.3,3.3,2.7,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T07:00:00,-3.5,-3.5,-3.6,98.64,0,0,,0,0,4.2,3.4,134,1030.1,0,3.6,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06370099999"
Eindhoven,2025-03-03T08:00:00,-2.5,-2.5,-2.7,98.68,0,0,,0,0,3.4,3.1,20,1030.5,0,3.8,50,0.2,1,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T09:00:00,0.5,0.5,0.5,99.41,0,0,,0,0,4,0.1,165.7,1030.8,0,7.3,211,0.8,2,,Clear,clear-day,"D0088,06350099999,06464099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T10:00:00,4.5,4.5,1.9,83.31,0,0,,0,0,3.8,3.5,159,1030.6,0,6.7,367,1.3,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T11:00:00,7.7,7.7,2.7,70.4,0,0,,0,0,3.9,3.4,135,1030.8,0,8.8,473,1.7,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T12:00:00,9.7,9.7,2,58.72,0,0,,0,0,7.3,3.7,212,1030.7,0,13.5,532,1.9,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06479099999,06370099999"
Eindhoven,2025-03-03T13:00:00,10.5,10.5,1.9,55.23,0,0,,0,0,10.8,3.7,41,1030.2,0,15.6,553,2,6,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T14:00:00,10.9,10.9,1,50.39,0,0,,0,0,10.7,6.5,34,1029.5,0,19.6,522,1.9,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T15:00:00,11.4,11.4,0.8,48.13,0,0,,0,0,10.8,6.8,358,1028.9,0,20.1,427,1.5,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T16:00:00,11.5,11.5,0.8,47.85,0,0,,0,0,11.1,4.2,339,1028.4,0,18,303,1.1,3,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T17:00:00,10.6,10.6,1.2,52.45,0,0,,0,0,14.1,9.5,22,1028.3,0,18.7,130,0.5,1,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T18:00:00,8.2,7.3,0.3,57.39,0,0,,0,0,10.5,6.3,26,1028.2,0,19.4,16,0.1,0,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T19:00:00,5.2,5.2,0.1,69.73,0,0,,0,0,4.6,0.6,350,1028.5,0,15.8,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T20:00:00,3,3,0.1,81.51,0,0,,0,0,3.6,0.6,8,1028.8,0,12.4,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T21:00:00,1.2,1.2,-0.6,87.28,0,0,,0,0,3.7,0.2,360,1028.7,0,10.2,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T22:00:00,0.1,0.1,-0.9,92.36,0,0,,0,0,4,2.8,10,1028.6,0,6.6,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-03T23:00:00,-0.6,-0.6,-1.5,93.07,0,0,,0,0,3.6,0.5,10,1028.2,3.7,7.3,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T00:00:00,-1.1,-1.1,-1.5,97.49,0,0,,0,0,3.6,3,9,1028.2,39.1,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T01:00:00,-2.3,-2.3,-2.7,97.06,0,0,,0,0,7.2,3.5,352,1028.2,16.3,6,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T02:00:00,-2.3,-2.3,-2.5,98.37,0,0,,0,0,3.6,0.2,40,1027.9,92,3.1,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T03:00:00,-2.7,-2.7,-3.2,96.31,0,0,,0,0,3.7,0.4,316,1027.7,93.8,2.7,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T04:00:00,-3.2,-3.2,-3.3,99.29,0,0,,0,0,3.8,0.4,288,1027.7,96.1,2.7,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T05:00:00,-3.1,-3.1,-3.3,98.36,0,0,,0,0,3.4,0.1,103.1,1027.6,85.7,4,0,0,0,,Partially cloudy,partly-cloudy-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T06:00:00,-3.7,-3.7,-3.8,99.15,0,0,,0,0,3.5,0.3,246,1027.5,81.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T07:00:00,-3.4,-3.4,-3.6,98.69,0,0,,0,0,3.6,0.2,236,1027.6,99.1,1.9,0,0,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T08:00:00,-3.7,-3.7,-3.9,98.64,0,0,,0,0,0.4,0.1,92.6,1027.8,98.3,3.2,46,0.2,0,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T09:00:00,0,0,-0.6,95.59,0,0,,0,0,3.6,3.3,60,1027.7,95.3,4.8,181,0.7,2,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T10:00:00,5.4,5.4,2.1,79.07,0,0,,0,0,3.6,3.5,152,1027.4,83.3,6.8,312,1.1,3,,Partially cloudy,partly-cloudy-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T11:00:00,8.5,8.5,2.1,64.04,0,0,,0,0,7,3.8,130,1027.4,18.4,8,439,1.6,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T12:00:00,10.2,10.2,1.3,54.23,0,0,,0,0,7.2,3.6,67,1027.6,93.3,10,531,1.9,5,,Overcast,cloudy,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T13:00:00,11.1,11.1,0.7,48.85,0,0,,0,0,10.5,6.5,340,1027.5,7.7,12.2,544,2,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T14:00:00,12.5,12.5,1.9,48.35,0,0,,0,0,11,6.8,55,1027,2.9,11.4,533,1.9,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T15:00:00,12.8,12.8,-1.2,38.04,0,0,,0,0,7.7,3.6,28,1026.3,2.9,13.2,432,1.6,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T16:00:00,13.2,13.2,0.1,40.7,0,0,,0,0,7.7,3.7,330,1026.1,0,13.4,292,1.1,3,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T17:00:00,12.9,12.9,0.6,43.12,0,0,,0,0,7.2,3.8,358,1025.8,0,13.4,136,0.5,1,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T18:00:00,10.7,10.7,-0.5,45.87,0,0,,0,0,6.9,3.4,59,1025.2,0,15.4,17,0.1,0,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06370099999"
Eindhoven,2025-03-04T19:00:00,5.6,5.6,-0.4,65.5,0,0,,0,0,4.8,0.4,193,1025.2,0,14.8,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T20:00:00,3.1,3.1,-0.6,77.07,0,0,,0,0,7.2,3.5,132,1024.9,0,14.2,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T21:00:00,2.3,0.5,-0.5,81.89,0,0,,0,0,7.1,6.3,158,1024.6,0,11.4,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T22:00:00,1.7,1.7,-0.9,82.81,0,0,,0,0,3.9,0.5,154,1024.8,0,10.7,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-04T23:00:00,0.2,0.2,-1.6,87.8,0,0,,0,0,3.8,0.3,347,1025,0,8,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T00:00:00,-0.5,-0.5,-1.7,91.63,0,0,,0,0,3.5,3,6,1025.5,0,4.6,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T01:00:00,-1.3,-1.3,-1.7,96.95,0,0,,0,0,4.3,0.5,172,1025.6,0,6.7,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T02:00:00,-1.4,-1.4,-1.8,96.84,0,0,,0,0,3.6,0.2,115,1025.5,0,5.2,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T03:00:00,-1.6,-1.6,-1.8,98.88,0,0,,0,0,7.1,3.8,158,1024.8,0,4.9,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T04:00:00,-1.5,-3.9,-2.4,94.14,0,0,,0,0,7.1,6.3,160,1024.3,0,6.8,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T05:00:00,-1.9,-1.9,-2.8,93.63,0,0,,0,0,4.1,1,190,1024.5,0,5.5,0,0,0,,Clear,clear-night,"D0088,06350099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T06:00:00,-2.4,-2.4,-3.2,94.35,0,0,,0,0,7.3,3.7,115,1024.4,0,5.1,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T07:00:00,-2.3,-2.3,-2.7,96.83,0,0,,0,0,4.6,3.5,174,1024.8,0,5.6,0,0,0,,Clear,clear-night,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T08:00:00,0,-2.4,-1.1,91.96,0,0,,0,0,13.6,7.2,179,1024.7,1.2,5.3,54,0.2,1,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T09:00:00,5.4,3.7,1.4,75.8,0,0,,0,0,10.8,7.5,200,1024.7,2.7,9,228,0.8,2,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T10:00:00,8.5,6.8,2,63.74,0,0,,0,0,14.5,10.2,216,1025,1.8,13.2,372,1.3,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T11:00:00,11.2,11.2,2.9,56.55,0,0,,0,0,21.2,13.4,200,1025,1.7,18.2,476,1.7,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T12:00:00,13.7,13.7,2.3,46.05,0,0,,0,0,21.3,13.3,216,1024.6,1.7,19.3,552,2,6,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T13:00:00,15,15,2.3,42.45,0,0,,0,0,17.9,11,214,1024,1.8,18.3,567,2,6,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T14:00:00,15.9,15.9,2,39.16,0,0,,0,0,17.9,11.1,208,1023.3,1.8,16.7,538,1.9,5,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T15:00:00,16.7,16.7,1.9,37.01,0,0,,0,0,17.8,10.7,209,1022.8,1.8,22.5,439,1.6,4,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T16:00:00,16.5,16.5,1.1,35.46,0,0,,0,0,14.8,7.8,241,1022.5,1.8,20.9,315,1.1,3,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
Eindhoven,2025-03-05T17:00:00,15.8,15.8,1.6,38.28,0,0,,0,0,14.4,7.3,211,1022.1,1.8,17.7,146,0.5,1,,Clear,clear-day,"D0088,06350099999,06464099999,06375099999,06377099999,06479099999,06370099999"
