com.samsung.health.floors_climbed,6293007,6
start_time,custom,update_time,create_time,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:47:30.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:47:30.000,32393138-315f-3035-3436-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:48:46.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:48:46.000,34613138-315f-3632-3536-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:49:43.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:49:43.000,32623138-315f-3338-3536-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:51:48.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:51:48.000,31643138-315f-3830-3736-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:51:52.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:51:52.000,31643138-315f-3231-3736-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:53:46.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:53:46.000,64653138-315f-3632-3836-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:53:49.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:53:49.000,65653138-315f-3932-3836-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 09:55:22.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 09:55:22.000,35303238-315f-3232-3936-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 10:15:45.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 10:15:45.000,65323338-315f-3534-3138-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 10:27:12.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 10:27:12.000,36643338-315f-3233-3838-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 10:31:44.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 10:31:44.000,38313438-315f-3430-3139-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 10:33:03.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 10:33:03.000,63323438-315f-3338-3139-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 10:38:15.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 10:38:15.000,38373438-315f-3539-3439-363337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 10:50:46.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 10:50:46.000,65323538-315f-3634-3230-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:04:50.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:04:50.000,63663538-315f-3039-3031-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:07:25.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:07:25.000,31323638-315f-3534-3231-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:10:25.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:10:25.000,65343638-315f-3532-3431-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:11:33.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:11:33.000,65353638-315f-3339-3431-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:11:57.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:11:57.000,34363638-315f-3731-3531-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:13:31.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:13:31.000,62373638-315f-3131-3631-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:15:35.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:15:35.000,39393638-315f-3533-3731-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:22:23.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:22:23.000,63663638-315f-3334-3132-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:26:13.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:26:13.000,34333738-315f-3337-3332-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:34:40.000,2.63,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:34:40.000,30623738-315f-3038-3832-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:45:04.000,1.25,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:45:04.000,38343838-315f-3430-3533-373337333731,
2025-01-20 07:22:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:45:32.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:45:32.000,65343838-315f-3233-3533-373337333731,
2025-01-20 07:22:01.000,,2025-01-20 11:46:38.000,2025-01-20 11:46:38.000,0.0,65353838-315f-3839-3533-373337333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:46:38.000,65353838-315f-3839-3533-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:49:06.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:49:06.000,33383838-315f-3634-3733-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:50:21.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:50:21.000,35393838-315f-3132-3833-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:51:51.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:51:51.000,62613838-315f-3131-3933-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:51:55.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:51:55.000,63613838-315f-3531-3933-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:52:25.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:52:25.000,33623838-315f-3534-3933-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:56:30.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:56:30.000,66653838-315f-3039-3134-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:57:21.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:57:21.000,62663838-315f-3134-3234-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:58:25.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:58:25.000,62303938-315f-3530-3334-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 11:59:45.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 11:59:45.000,65313938-315f-3538-3334-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 12:00:00.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 12:00:00.000,32323938-315f-3030-3434-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 12:37:35.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 12:37:35.000,38346238-315f-3535-3636-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 12:39:27.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 12:39:27.000,33366238-315f-3736-3736-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 12:39:45.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 12:39:45.000,37366238-315f-3538-3736-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 12:41:10.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 12:41:10.000,63376238-315f-3037-3836-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 13:03:49.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 13:03:49.000,37636338-315f-3932-3238-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 13:04:19.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 13:04:19.000,65636338-315f-3935-3238-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 13:05:31.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 13:05:31.000,30656338-315f-3133-3338-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 13:14:36.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 13:14:36.000,34366438-315f-3637-3838-373337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 13:53:54.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 13:53:54.000,32616638-315f-3433-3231-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:00:17.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:00:17.000,30303039-315f-3731-3631-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:02:46.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:02:46.000,34323039-315f-3636-3731-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:04:36.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:04:36.000,66333039-315f-3637-3831-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:41:58.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:41:58.000,31363239-315f-3831-3134-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:53:22.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:53:22.000,38303339-315f-3230-3834-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:55:59.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:55:59.000,65323339-315f-3935-3934-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:57:13.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:57:13.000,30343339-315f-3333-3035-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:57:29.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:57:29.000,34343339-315f-3934-3035-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:58:55.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:58:55.000,39353339-315f-3533-3135-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 14:58:59.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 14:58:59.000,61353339-315f-3933-3135-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:00:13.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:00:13.000,63363339-315f-3331-3235-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:02:41.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:02:41.000,66383339-315f-3136-3335-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:02:46.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:02:46.000,30393339-315f-3636-3335-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:30:32.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:30:32.000,38323539-315f-3233-3037-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:31:21.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:31:21.000,34333539-315f-3138-3037-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:34:14.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:34:14.000,65353539-315f-3435-3237-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 15:35:23.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 15:35:23.000,66363539-315f-3332-3337-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 16:19:25.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 16:19:25.000,33663739-315f-3536-3939-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 16:19:28.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 16:19:28.000,34663739-315f-3836-3939-383337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 16:34:18.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 16:34:18.000,64633839-315f-3835-3830-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 16:36:27.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 16:36:27.000,63653839-315f-3738-3930-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 16:42:49.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 16:42:49.000,39343939-315f-3936-3331-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:01:53.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:01:53.000,66356139-315f-3331-3532-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:11:27.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:11:27.000,62656139-315f-3738-3033-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:13:15.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:13:15.000,36306239-315f-3539-3133-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:13:34.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:13:34.000,61306239-315f-3431-3233-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:15:02.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:15:02.000,30326239-315f-3230-3333-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:16:15.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:16:15.000,31336239-315f-3537-3333-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:17:14.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:17:14.000,30346239-315f-3433-3433-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:17:53.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:17:53.000,39346239-315f-3337-3433-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:18:16.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:18:16.000,66346239-315f-3639-3433-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:33:40.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:33:40.000,30336339-315f-3032-3434-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:34:05.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:34:05.000,36336339-315f-3534-3434-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:35:48.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:35:48.000,66346339-315f-3834-3534-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:45:45.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:45:45.000,31656339-315f-3534-3135-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:45:51.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:45:51.000,32656339-315f-3135-3135-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:47:31.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:47:31.000,61666339-315f-3135-3235-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:48:12.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:48:12.000,34306439-315f-3239-3235-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:50:18.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:50:18.000,33326439-315f-3831-3435-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:52:36.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:52:36.000,35346439-315f-3635-3535-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:54:35.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:54:35.000,32366439-315f-3537-3635-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:55:26.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:55:26.000,65366439-315f-3632-3735-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 17:56:39.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 17:56:39.000,30386439-315f-3939-3735-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:16:13.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:16:13.000,65396539-315f-3337-3936-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:16:21.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:16:21.000,30616539-315f-3138-3936-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:18:24.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:18:24.000,65626539-315f-3430-3137-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:18:51.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:18:51.000,35636539-315f-3133-3137-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:19:37.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:19:37.000,30646539-315f-3737-3137-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:20:25.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:20:25.000,63646539-315f-3532-3237-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:22:01.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:22:01.000,33666539-315f-3132-3337-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:22:34.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:22:34.000,62666539-315f-3435-3337-393337333731,
2025-01-20 11:45:01.000,,1991-02-12 07:51:53.000,2025-01-20 18:24:44.000,3.88,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-20 18:24:44.000,62316639-315f-3438-3437-393337333731,
2025-01-20 23:00:00.000,,1991-02-12 07:51:53.000,2025-01-21 07:51:45.000,1.0,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:51:45.000,62336463-315f-3530-3935-343437333731,
2025-01-20 23:00:00.000,,2025-01-21 07:52:22.000,2025-01-21 07:52:22.000,1.0,34346463-315f-3234-3935-343437333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:52:22.000,34346463-315f-3234-3935-343437333731,
2025-01-21 07:51:01.000,,1991-02-12 07:51:53.000,2025-01-21 07:55:43.000,1.0,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:55:43.000,35376463-315f-3334-3136-343437333731,
2025-01-21 07:51:01.000,,2025-01-21 07:56:10.000,2025-01-21 07:56:10.000,1.02,63376463-315f-3037-3136-343437333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:56:10.000,63376463-315f-3037-3136-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 07:56:46.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:56:46.000,34386463-315f-3630-3236-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 07:58:30.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:58:30.000,65396463-315f-3031-3336-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 07:59:24.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 07:59:24.000,62616463-315f-3436-3336-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:00:19.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:00:19.000,38626463-315f-3931-3436-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:01:08.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:01:08.000,34636463-315f-3836-3436-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:02:31.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:02:31.000,38646463-315f-3135-3536-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:19:18.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:19:18.000,65636563-315f-3835-3537-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:19:33.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:19:33.000,31646563-315f-3337-3537-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:20:22.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:20:22.000,64646563-315f-3232-3637-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 08:21:25.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 08:21:25.000,64656563-315f-3538-3637-343437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 10:28:11.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 10:28:11.000,64323664-315f-3139-3235-353437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 12:13:10.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 12:13:10.000,66326364-315f-3039-3531-363437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 14:51:25.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 14:51:25.000,39333565-315f-3538-3031-373437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 17:05:49.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 17:05:49.000,39656365-315f-3934-3139-373437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 17:05:51.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 17:05:51.000,61656365-315f-3135-3139-373437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 18:10:10.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 18:10:10.000,38393066-315f-3031-3033-383437333731,
2025-01-21 07:55:01.000,,1991-02-12 07:51:53.000,2025-01-21 18:13:12.000,2.02,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-01-21 18:13:12.000,34633066-315f-3239-3133-383437333731,
