com.samsung.shealth.activity.day_summary,6293007,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,62920010,0,2520000,9859,300,6140663,90,0,62930070,2025-03-22 06:43:35.767,10,2025-02-26 23:03:53.550,0.0,30,30,-1,840000,113,15,0,8,7510.163,0,376.06012,cc43b35b-2d5f-442b-91ea-fdb2aef46e99.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,6140663,86400000,cc43b35b-2d5f-442b-91ea-fdb2aef46e99,2025-02-27 00:00:00.000,
0,62920010,0,0,5206,300,3388090,90,0,62930070,2025-03-22 06:43:35.506,10,2025-02-27 23:00:01.109,0.0,30,30,-1,180000,62,13,0,8,3907.799,0,191.31992,96b753f9-5e2c-4369-8fe3-a95930b1cff4.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,3388090,86400000,96b753f9-5e2c-4369-8fe3-a95930b1cff4,2025-02-28 00:00:00.000,
0,62920010,0,0,16457,300,10808251,90,0,62930070,2025-03-22 06:43:35.124,10,2025-02-28 23:00:02.194,0.0,30,30,-1,360000,200,15,0,8,12370.709,0,609.4199,de75f0c4-71b1-475b-966c-710c9adc798f.extra_data.json,R0X8Tl1DGH,1600,com.sec.android.app.shealth,10806651,86400000,de75f0c4-71b1-475b-966c-710c9adc798f,2025-03-01 00:00:00.000,
0,62920010,0,0,2432,300,1622144,90,0,62930070,2025-03-22 06:43:34.962,10,2025-03-01 23:00:00.938,0.0,30,30,-1,60000,30,7,0,8,1810.9801,0,89.580025,f55eca64-f806-4914-b47f-b94c0f1ad6b9.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,1622144,86400000,f55eca64-f806-4914-b47f-b94c0f1ad6b9,2025-03-02 00:00:00.000,
0,62920010,0,2772000,8521,300,5602805,90,0,62930070,2025-03-22 06:43:34.708,10,2025-03-02 23:00:01.106,0.0,30,30,-1,2204000,103,11,0,8,6157.6836,730000,359.3136,4f7feb72-00cd-44f4-bd54-af07c2e2c0ac.extra_data.json,R0X8Tl1DGH,13200,com.sec.android.app.shealth,5589605,86400000,4f7feb72-00cd-44f4-bd54-af07c2e2c0ac,2025-03-03 00:00:00.000,
0,62930070,0,4908000,16563,300,10526109,90,0,62930070,2025-03-22 06:43:34.545,10,2025-03-03 23:00:01.184,0.0,30,30,-1,1430000,194,15,0,8,12072.663,0,674.9618,c9f5b17c-47a7-41f7-9984-3e9dedcafcb3.extra_data.json,R0X8Tl1DGH,7200,com.sec.android.app.shealth,10518909,86400000,c9f5b17c-47a7-41f7-9984-3e9dedcafcb3,2025-03-04 00:00:00.000,
0,62930070,0,6208000,13931,300,9037621,90,0,62930070,2025-03-22 06:43:34.375,10,2025-03-04 23:00:02.563,0.0,30,30,-1,2048000,166,10,0,8,10156.528,130000,647.85425,b9f593ca-e376-425e-8116-9e2b879d501b.extra_data.json,R0X8Tl1DGH,2400,com.sec.android.app.shealth,9035221,86400000,b9f593ca-e376-425e-8116-9e2b879d501b,2025-03-05 00:00:00.000,
0,62930070,0,9564000,20245,300,12995431,90,0,62930070,2025-03-22 06:43:34.201,10,2025-03-05 23:00:02.611,0.0,30,30,-1,2149000,240,12,0,8,14696.005,910000,942.7614,7493d270-3459-4321-99b8-fc1f16e09a20.extra_data.json,R0X8Tl1DGH,3600,com.sec.android.app.shealth,12991831,86400000,7493d270-3459-4321-99b8-fc1f16e09a20,2025-03-06 00:00:00.000,
0,62930070,0,5575000,18883,300,12053420,90,0,62930070,2025-03-22 06:43:33.869,10,2025-03-06 23:00:01.006,0.0,30,30,-1,2598000,222,16,0,8,14084.9,20000,766.7469,9f7df8bd-ef61-4949-bdeb-7f75d1490314.extra_data.json,R0X8Tl1DGH,22621,com.sec.android.app.shealth,12030799,86400000,9f7df8bd-ef61-4949-bdeb-7f75d1490314,2025-03-07 00:00:00.000,
0,62930070,0,0,15653,300,10283116,90,0,62930070,2025-03-22 06:43:33.401,10,2025-03-07 23:00:01.087,0.0,30,30,-1,240000,190,14,0,8,11778.65,0,576.58844,de13d6fc-0080-4356-8487-4cb63fad71e3.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,10283116,86400000,de13d6fc-0080-4356-8487-4cb63fad71e3,2025-03-08 00:00:00.000,
0,62930070,0,0,7154,300,4412750,90,0,62930070,2025-03-22 06:43:33.078,10,2025-03-08 23:00:00.632,0.0,30,30,-1,120000,81,9,0,8,6278.4316,0,316.53983,cc38f87f-b9cc-45bc-b4a1-f3f6dcbe3426.extra_data.json,R0X8Tl1DGH,494705,com.sec.android.app.shealth,3918045,86400000,cc38f87f-b9cc-45bc-b4a1-f3f6dcbe3426,2025-03-09 00:00:00.000,
0,62930070,0,0,4036,300,2555524,90,0,62930070,2025-03-22 06:43:14.760,10,2025-03-09 23:00:05.087,0.0,30,30,-1,240000,46,11,0,8,3026.2397,0,153.90997,504aed84-6ae6-4c6c-8723-cf8601dde970.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,2555524,86400000,504aed84-6ae6-4c6c-8723-cf8601dde970,2025-03-10 00:00:00.000,
0,62930070,0,660000,5331,300,3214200,90,0,62930070,2025-03-22 06:42:26.808,10,2025-03-10 23:35:03.074,0.0,30,30,-1,660000,58,7,0,8,4021.8203,0,207.84007,2bbcb333-729a-4bc4-b801-9c4edd0dc7b0.extra_data.json,R0X8Tl1DGH,400,com.sec.android.app.shealth,3213800,86400000,2bbcb333-729a-4bc4-b801-9c4edd0dc7b0,2025-03-11 00:00:00.000,
0,62930070,0,1080000,5044,300,3064482,90,0,62930070,2025-03-22 06:42:25.995,10,2025-03-11 23:00:02.437,0.0,30,30,-1,1080000,56,8,0,8,3820.6597,0,196.56999,c2b43130-3cbf-4065-a8ea-6c129590f16d.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,3064482,86400000,c2b43130-3cbf-4065-a8ea-6c129590f16d,2025-03-12 00:00:00.000,
0,62930070,0,1459000,4932,300,2897813,90,0,62930070,2025-03-22 06:41:33.798,10,2025-03-12 23:28:05.056,0.0,30,30,-1,799000,53,9,0,8,3859.4521,0,181.30902,da646315-7fe9-4e4d-926c-199f2dacd723.extra_data.json,R0X8Tl1DGH,800,com.sec.android.app.shealth,2897013,86400000,da646315-7fe9-4e4d-926c-199f2dacd723,2025-03-13 00:00:00.000,
0,62930070,0,0,2390,300,1585399,90,0,62930070,2025-03-22 06:41:29.717,10,2025-03-13 23:00:01.984,0.0,30,30,-1,120000,28,13,0,8,1796.1603,0,85.06001,43d42d3e-ef51-4385-961f-d8ebe4a834a6.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,1585399,86400000,43d42d3e-ef51-4385-961f-d8ebe4a834a6,2025-03-14 00:00:00.000,
0,62930070,0,0,15211,300,10007156,90,0,62930070,2025-03-22 06:41:25.716,10,2025-03-14 23:00:01.025,0.0,30,30,-1,300000,184,15,0,8,11385.796,0,474.13983,2ecd38c5-0810-418d-bacc-578bf38129c5.extra_data.json,R0X8Tl1DGH,4000,com.sec.android.app.shealth,10003156,86400000,2ecd38c5-0810-418d-bacc-578bf38129c5,2025-03-15 00:00:00.000,
0,62930070,0,2040000,7367,300,4585443,90,0,62930070,2025-03-22 06:41:25.150,10,2025-03-15 23:00:00.866,0.0,30,30,-1,2040000,84,13,0,8,5573.6206,0,227.33998,9cd832f5-32cd-472e-8784-f7f31a8ba671.extra_data.json,R0X8Tl1DGH,5200,com.sec.android.app.shealth,4580243,86400000,9cd832f5-32cd-472e-8784-f7f31a8ba671,2025-03-16 00:00:00.000,
0,62930070,0,0,1261,300,840553,90,0,62930070,2025-03-22 06:41:19.533,10,2025-03-16 23:00:01.241,0.0,30,30,-1,46690,14,10,0,8,961.80994,0,40.469997,6a45a584-8595-4af1-9f09-58a66163e11c.extra_data.json,R0X8Tl1DGH,800,com.sec.android.app.shealth,839753,86400000,6a45a584-8595-4af1-9f09-58a66163e11c,2025-03-17 00:00:00.000,
0,62930070,0,0,1636,300,1085846,90,0,62930070,2025-03-22 06:41:18.891,10,2025-03-17 23:43:51.561,0.0,30,30,-1,60000,20,9,0,8,1221.7701,0,51.819992,e8b23e83-4b5f-4d49-84dd-446c7d049efa.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,1085846,86400000,e8b23e83-4b5f-4d49-84dd-446c7d049efa,2025-03-18 00:00:00.000,
0,62930070,0,0,2263,300,1488624,90,0,62930070,2025-03-22 06:41:18.277,10,2025-03-18 23:00:02.208,0.0,30,30,-1,180000,26,11,0,8,1704.3899,0,70.79001,c743c776-ad6f-4e52-aa6f-d364eca91a49.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,1488624,86400000,c743c776-ad6f-4e52-aa6f-d364eca91a49,2025-03-19 00:00:00.000,
0,62930070,0,955000,9398,300,5637708,90,0,62930070,2025-03-22 06:41:13.733,10,2025-03-19 23:00:02.165,0.0,30,30,-1,1019953,103,11,0,8,8681.79,0,421.79062,704865ad-eacb-4ec7-a839-25bb2079b907.extra_data.json,R0X8Tl1DGH,782914,com.sec.android.app.shealth,4854794,86400000,704865ad-eacb-4ec7-a839-25bb2079b907,2025-03-20 00:00:00.000,
0,62930070,0,0,1615,300,1077205,90,0,62930070,2025-03-23 08:54:45.692,10,2025-03-20 23:08:59.129,0.0,30,30,-1,46023,18,11,0,8,1212.5801,0,58.22001,7af3df6d-bdcb-4d65-9ed3-1c017a06dd68.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,1077205,86400000,7af3df6d-bdcb-4d65-9ed3-1c017a06dd68,2025-03-21 00:00:00.000,
0,62930070,0,6628000,16956,300,14847195,90,6628000,62930070,2025-03-23 08:54:45.353,10,2025-03-21 23:00:01.131,0.0,30,30,-1,2634000,274,14,0,8,9378.132,5200000,1235.0717,5c45f2d7-75e0-44bb-8389-fcc1c06d33ac.extra_data.json,R0X8Tl1DGH,37600,com.sec.android.app.shealth,8181595,86400000,5c45f2d7-75e0-44bb-8389-fcc1c06d33ac,2025-03-22 00:00:00.000,
0,62930070,0,0,573,300,382191,90,0,62930070,2025-03-23 11:45:52.085,10,2025-03-22 23:00:02.648,0.0,30,30,-1,40687,6,4,0,8,429.43005,0,21.149998,b4360cc3-5967-4c91-a3a2-6438eb16aeff.extra_data.json,R0X8Tl1DGH,0,com.sec.android.app.shealth,382191,86400000,b4360cc3-5967-4c91-a3a2-6438eb16aeff,2025-03-23 00:00:00.000,
