step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 14:40:00,2025-02-12 14:41:00,UTC+0100,3
18,14.4,0.24000000000000002,0.72,2025-02-12 15:08:00,2025-02-12 15:09:00,UTC+0100,3
7,5.6000000000000005,0.09333333333333334,0.28,2025-02-12 15:26:00,2025-02-12 15:27:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 15:30:00,2025-02-12 15:31:00,UTC+0100,3
83,66.4,1.1066666666666667,3.3200000000000003,2025-02-12 15:31:00,2025-02-12 15:32:00,UTC+0100,3
98,78.4,1.3066666666666669,3.92,2025-02-12 15:32:00,2025-02-12 15:33:00,UTC+0100,3
88,70.4,1.1733333333333333,3.52,2025-02-12 15:33:00,2025-02-12 15:34:00,UTC+0100,3
33,26.400000000000002,0.44000000000000006,1.32,2025-02-12 15:34:00,2025-02-12 15:35:00,UTC+0100,3
37,29.6,0.49333333333333335,1.48,2025-02-12 15:35:00,2025-02-12 15:36:00,UTC+0100,3
57,45.6,0.76,2.2800000000000002,2025-02-12 15:36:00,2025-02-12 15:37:00,UTC+0100,3
24,19.200000000000003,0.32000000000000006,0.96,2025-02-12 15:37:00,2025-02-12 15:38:00,UTC+0100,3
75,60.0,1.0,3.0,2025-02-12 15:38:00,2025-02-12 15:39:00,UTC+0100,3
59,47.2,0.7866666666666667,2.36,2025-02-12 15:39:00,2025-02-12 15:40:00,UTC+0100,3
85,68.0,1.1333333333333333,3.4,2025-02-12 15:40:00,2025-02-12 15:41:00,UTC+0100,3
104,83.2,1.3866666666666667,4.16,2025-02-12 15:41:00,2025-02-12 15:42:00,UTC+0100,3
92,73.60000000000001,1.2266666666666668,3.68,2025-02-12 15:42:00,2025-02-12 15:43:00,UTC+0100,3
104,83.2,1.3866666666666667,4.16,2025-02-12 15:43:00,2025-02-12 15:44:00,UTC+0100,3
98,78.4,1.3066666666666669,3.92,2025-02-12 15:44:00,2025-02-12 15:45:00,UTC+0100,3
60,48.0,0.8,2.4,2025-02-12 15:45:00,2025-02-12 15:46:00,UTC+0100,3
22,17.6,0.29333333333333333,0.88,2025-02-12 15:46:00,2025-02-12 15:47:00,UTC+0100,3
55,44.0,0.7333333333333333,2.2,2025-02-12 15:47:00,2025-02-12 15:48:00,UTC+0100,3
61,48.800000000000004,0.8133333333333334,2.44,2025-02-12 15:48:00,2025-02-12 15:49:00,UTC+0100,3
63,50.400000000000006,0.8400000000000001,2.52,2025-02-12 15:49:00,2025-02-12 15:50:00,UTC+0100,3
45,36.0,0.6,1.8,2025-02-12 15:50:00,2025-02-12 15:51:00,UTC+0100,3
46,36.800000000000004,0.6133333333333334,1.84,2025-02-12 15:51:00,2025-02-12 15:52:00,UTC+0100,3
19,15.200000000000001,0.25333333333333335,0.76,2025-02-12 15:52:00,2025-02-12 15:53:00,UTC+0100,3
16,12.8,0.21333333333333335,0.64,2025-02-12 15:54:00,2025-02-12 15:55:00,UTC+0100,3
10,8.0,0.13333333333333333,0.4,2025-02-12 15:55:00,2025-02-12 15:56:00,UTC+0100,3
11,8.8,0.14666666666666667,0.44,2025-02-12 15:58:00,2025-02-12 15:59:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 16:03:00,2025-02-12 16:04:00,UTC+0100,3
20,16.0,0.26666666666666666,0.8,2025-02-12 16:08:00,2025-02-12 16:09:00,UTC+0100,3
14,11.200000000000001,0.18666666666666668,0.56,2025-02-12 16:16:00,2025-02-12 16:17:00,UTC+0100,3
21,16.8,0.28,0.84,2025-02-12 16:17:00,2025-02-12 16:18:00,UTC+0100,3
52,41.6,0.6933333333333334,2.08,2025-02-12 16:18:00,2025-02-12 16:19:00,UTC+0100,3
42,33.6,0.56,1.68,2025-02-12 16:19:00,2025-02-12 16:20:00,UTC+0100,3
42,33.6,0.56,1.68,2025-02-12 16:20:00,2025-02-12 16:21:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-12 16:21:00,2025-02-12 16:22:00,UTC+0100,3
9,7.2,0.12000000000000001,0.36,2025-02-12 16:22:00,2025-02-12 16:23:00,UTC+0100,3
47,37.6,0.6266666666666667,1.8800000000000001,2025-02-12 16:23:00,2025-02-12 16:24:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 16:25:00,2025-02-12 16:26:00,UTC+0100,3
26,20.8,0.3466666666666667,1.04,2025-02-12 16:26:00,2025-02-12 16:27:00,UTC+0100,3
17,13.600000000000001,0.22666666666666668,0.68,2025-02-12 16:27:00,2025-02-12 16:28:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 16:28:00,2025-02-12 16:29:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 16:30:00,2025-02-12 16:31:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 16:32:00,2025-02-12 16:33:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 16:33:00,2025-02-12 16:34:00,UTC+0100,3
12,9.600000000000001,0.16000000000000003,0.48,2025-02-12 16:35:00,2025-02-12 16:36:00,UTC+0100,3
18,14.4,0.24000000000000002,0.72,2025-02-12 16:39:00,2025-02-12 16:40:00,UTC+0100,3
51,40.800000000000004,0.68,2.04,2025-02-12 16:40:00,2025-02-12 16:41:00,UTC+0100,3
50,40.0,0.6666666666666666,2.0,2025-02-12 16:41:00,2025-02-12 16:42:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-12 16:42:00,2025-02-12 16:43:00,UTC+0100,3
11,8.8,0.14666666666666667,0.44,2025-02-12 16:43:00,2025-02-12 16:44:00,UTC+0100,3
18,14.4,0.24000000000000002,0.72,2025-02-12 16:44:00,2025-02-12 16:45:00,UTC+0100,3
19,15.200000000000001,0.25333333333333335,0.76,2025-02-12 16:48:00,2025-02-12 16:49:00,UTC+0100,3
13,10.4,0.17333333333333334,0.52,2025-02-12 16:49:00,2025-02-12 16:50:00,UTC+0100,3
4,3.2,0.05333333333333334,0.16,2025-02-12 16:50:00,2025-02-12 16:51:00,UTC+0100,3
12,9.600000000000001,0.16000000000000003,0.48,2025-02-12 16:51:00,2025-02-12 16:52:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-12 16:52:00,2025-02-12 16:53:00,UTC+0100,3
28,22.400000000000002,0.37333333333333335,1.12,2025-02-12 16:55:00,2025-02-12 16:56:00,UTC+0100,3
1,0.8,0.013333333333333334,0.04,2025-02-12 16:56:00,2025-02-12 16:57:00,UTC+0100,3
19,15.200000000000001,0.25333333333333335,0.76,2025-02-12 17:00:00,2025-02-12 17:01:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-12 17:01:00,2025-02-12 17:02:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 17:02:00,2025-02-12 17:03:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 17:03:00,2025-02-12 17:04:00,UTC+0100,3
25,20.0,0.3333333333333333,1.0,2025-02-12 17:05:00,2025-02-12 17:06:00,UTC+0100,3
42,33.6,0.56,1.68,2025-02-12 17:06:00,2025-02-12 17:07:00,UTC+0100,3
22,17.6,0.29333333333333333,0.88,2025-02-12 17:09:00,2025-02-12 17:10:00,UTC+0100,3
24,19.200000000000003,0.32000000000000006,0.96,2025-02-12 17:10:00,2025-02-12 17:11:00,UTC+0100,3
61,48.800000000000004,0.8133333333333334,2.44,2025-02-12 17:11:00,2025-02-12 17:12:00,UTC+0100,3
99,79.2,1.32,3.96,2025-02-12 17:12:00,2025-02-12 17:13:00,UTC+0100,3
105,84.0,1.4,4.2,2025-02-12 17:13:00,2025-02-12 17:14:00,UTC+0100,3
52,41.6,0.6933333333333334,2.08,2025-02-12 17:14:00,2025-02-12 17:15:00,UTC+0100,3
52,41.6,0.6933333333333334,2.08,2025-02-12 17:15:00,2025-02-12 17:16:00,UTC+0100,3
103,82.4,1.3733333333333335,4.12,2025-02-12 17:16:00,2025-02-12 17:17:00,UTC+0100,3
79,63.2,1.0533333333333335,3.16,2025-02-12 17:17:00,2025-02-12 17:18:00,UTC+0100,3
44,35.2,0.5866666666666667,1.76,2025-02-12 17:18:00,2025-02-12 17:19:00,UTC+0100,3
68,54.400000000000006,0.9066666666666667,2.72,2025-02-12 17:19:00,2025-02-12 17:20:00,UTC+0100,3
88,70.4,1.1733333333333333,3.52,2025-02-12 17:20:00,2025-02-12 17:21:00,UTC+0100,3
92,73.60000000000001,1.2266666666666668,3.68,2025-02-12 17:21:00,2025-02-12 17:22:00,UTC+0100,3
93,74.4,1.24,3.72,2025-02-12 17:22:00,2025-02-12 17:23:00,UTC+0100,3
89,71.2,1.1866666666666668,3.56,2025-02-12 17:23:00,2025-02-12 17:24:00,UTC+0100,3
14,11.200000000000001,0.18666666666666668,0.56,2025-02-12 17:24:00,2025-02-12 17:25:00,UTC+0100,3
93,74.4,1.24,3.72,2025-02-12 17:25:00,2025-02-12 17:26:00,UTC+0100,3
88,70.4,1.1733333333333333,3.52,2025-02-12 17:26:00,2025-02-12 17:27:00,UTC+0100,3
80,64.0,1.0666666666666667,3.2,2025-02-12 17:27:00,2025-02-12 17:28:00,UTC+0100,3
38,30.400000000000002,0.5066666666666667,1.52,2025-02-12 17:28:00,2025-02-12 17:29:00,UTC+0100,3
95,76.0,1.2666666666666666,3.8000000000000003,2025-02-12 17:29:00,2025-02-12 17:30:00,UTC+0100,3
47,37.6,0.6266666666666667,1.8800000000000001,2025-02-12 17:30:00,2025-02-12 17:31:00,UTC+0100,3
43,34.4,0.5733333333333334,1.72,2025-02-12 17:31:00,2025-02-12 17:32:00,UTC+0100,3
4,3.2,0.05333333333333334,0.16,2025-02-12 17:32:00,2025-02-12 17:33:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 17:33:00,2025-02-12 17:34:00,UTC+0100,3
16,12.8,0.21333333333333335,0.64,2025-02-12 17:43:00,2025-02-12 17:44:00,UTC+0100,3
13,10.4,0.17333333333333334,0.52,2025-02-12 17:50:00,2025-02-12 17:51:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 17:53:00,2025-02-12 17:54:00,UTC+0100,3
11,8.8,0.14666666666666667,0.44,2025-02-12 17:57:00,2025-02-12 17:58:00,UTC+0100,3
11,8.8,0.14666666666666667,0.44,2025-02-12 17:59:00,2025-02-12 18:00:00,UTC+0100,3
12,9.600000000000001,0.16000000000000003,0.48,2025-02-12 18:01:00,2025-02-12 18:02:00,UTC+0100,3
55,44.0,0.7333333333333333,2.2,2025-02-12 18:02:00,2025-02-12 18:03:00,UTC+0100,3
36,28.8,0.48000000000000004,1.44,2025-02-12 18:03:00,2025-02-12 18:04:00,UTC+0100,3
66,52.800000000000004,0.8800000000000001,2.64,2025-02-12 18:30:00,2025-02-12 18:31:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 18:31:00,2025-02-12 18:32:00,UTC+0100,3
12,9.600000000000001,0.16000000000000003,0.48,2025-02-12 18:44:00,2025-02-12 18:45:00,UTC+0100,3
11,8.8,0.14666666666666667,0.44,2025-02-12 19:08:00,2025-02-12 19:09:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-12 19:09:00,2025-02-12 19:10:00,UTC+0100,3
20,16.0,0.26666666666666666,0.8,2025-02-12 19:10:00,2025-02-12 19:11:00,UTC+0100,3
14,11.200000000000001,0.18666666666666668,0.56,2025-02-12 19:11:00,2025-02-12 19:12:00,UTC+0100,3
5,4.0,0.06666666666666667,0.2,2025-02-12 19:17:00,2025-02-12 19:18:00,UTC+0100,3
37,29.6,0.49333333333333335,1.48,2025-02-12 19:25:00,2025-02-12 19:26:00,UTC+0100,3
10,8.0,0.13333333333333333,0.4,2025-02-12 19:26:00,2025-02-12 19:27:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 19:28:00,2025-02-12 19:29:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 19:30:00,2025-02-12 19:31:00,UTC+0100,3
4,3.2,0.05333333333333334,0.16,2025-02-12 19:34:00,2025-02-12 19:35:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 19:37:00,2025-02-12 19:38:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 19:40:00,2025-02-12 19:41:00,UTC+0100,3
14,11.200000000000001,0.18666666666666668,0.56,2025-02-12 19:42:00,2025-02-12 19:43:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 19:50:00,2025-02-12 19:51:00,UTC+0100,3
4,3.2,0.05333333333333334,0.16,2025-02-12 19:55:00,2025-02-12 19:56:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-12 19:56:00,2025-02-12 19:57:00,UTC+0100,3
28,22.400000000000002,0.37333333333333335,1.12,2025-02-12 20:44:00,2025-02-12 20:45:00,UTC+0100,3
7,5.6000000000000005,0.09333333333333334,0.28,2025-02-12 20:45:00,2025-02-12 20:46:00,UTC+0100,3
40,32.0,0.5333333333333333,1.6,2025-02-12 20:46:00,2025-02-12 20:47:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-12 20:49:00,2025-02-12 20:50:00,UTC+0100,3
5,4.0,0.06666666666666667,0.2,2025-02-12 20:50:00,2025-02-12 20:51:00,UTC+0100,3
8,6.4,0.10666666666666667,0.32,2025-02-12 21:25:00,2025-02-12 21:26:00,UTC+0100,3
10,8.0,0.13333333333333333,0.4,2025-02-12 22:01:00,2025-02-12 22:02:00,UTC+0100,3
19,15.200000000000001,0.25333333333333335,0.76,2025-02-12 22:02:00,2025-02-12 22:03:00,UTC+0100,3
19,15.200000000000001,0.25333333333333335,0.76,2025-02-12 22:03:00,2025-02-12 22:04:00,UTC+0100,3
4,3.2,0.05333333333333334,0.16,2025-02-12 22:07:00,2025-02-12 22:08:00,UTC+0100,3
31,24.8,0.41333333333333333,1.24,2025-02-13 14:48:00,2025-02-13 14:49:00,UTC+0100,3
42,33.6,0.56,1.68,2025-02-13 14:49:00,2025-02-13 14:50:00,UTC+0100,3
42,33.6,0.56,1.68,2025-02-13 14:50:00,2025-02-13 14:51:00,UTC+0100,3
35,28.0,0.4666666666666667,1.4000000000000001,2025-02-13 14:51:00,2025-02-13 14:52:00,UTC+0100,3
18,14.4,0.24000000000000002,0.72,2025-02-13 14:55:00,2025-02-13 14:56:00,UTC+0100,3
11,8.8,0.14666666666666667,0.44,2025-02-13 14:56:00,2025-02-13 14:57:00,UTC+0100,3
17,13.600000000000001,0.22666666666666668,0.68,2025-02-13 15:25:00,2025-02-13 15:26:00,UTC+0100,3
58,46.400000000000006,0.7733333333333334,2.32,2025-02-13 15:26:00,2025-02-13 15:27:00,UTC+0100,3
60,48.0,0.8,2.4,2025-02-13 15:27:00,2025-02-13 15:28:00,UTC+0100,3
27,21.6,0.36000000000000004,1.08,2025-02-13 15:28:00,2025-02-13 15:29:00,UTC+0100,3
21,16.8,0.28,0.84,2025-02-13 15:29:00,2025-02-13 15:30:00,UTC+0100,3
13,10.4,0.17333333333333334,0.52,2025-02-13 15:33:00,2025-02-13 15:34:00,UTC+0100,3
27,21.6,0.36000000000000004,1.08,2025-02-13 15:34:00,2025-02-13 15:35:00,UTC+0100,3
15,12.0,0.2,0.6,2025-02-13 15:35:00,2025-02-13 15:36:00,UTC+0100,3
71,56.800000000000004,0.9466666666666668,2.84,2025-02-13 15:36:00,2025-02-13 15:37:00,UTC+0100,3
79,63.2,1.0533333333333335,3.16,2025-02-13 15:37:00,2025-02-13 15:38:00,UTC+0100,3
73,58.400000000000006,0.9733333333333334,2.92,2025-02-13 15:38:00,2025-02-13 15:39:00,UTC+0100,3
68,54.400000000000006,0.9066666666666667,2.72,2025-02-13 15:39:00,2025-02-13 15:40:00,UTC+0100,3
90,72.0,1.2,3.6,2025-02-13 15:40:00,2025-02-13 15:41:00,UTC+0100,3
79,63.2,1.0533333333333335,3.16,2025-02-13 15:41:00,2025-02-13 15:42:00,UTC+0100,3
95,76.0,1.2666666666666666,3.8000000000000003,2025-02-13 15:42:00,2025-02-13 15:43:00,UTC+0100,3
86,68.8,1.1466666666666667,3.44,2025-02-13 15:43:00,2025-02-13 15:44:00,UTC+0100,3
64,51.2,0.8533333333333334,2.56,2025-02-13 15:44:00,2025-02-13 15:45:00,UTC+0100,3
82,65.60000000000001,1.0933333333333335,3.2800000000000002,2025-02-13 15:45:00,2025-02-13 15:46:00,UTC+0100,3
81,64.8,1.0799999999999998,3.24,2025-02-13 15:46:00,2025-02-13 15:47:00,UTC+0100,3
92,73.60000000000001,1.2266666666666668,3.68,2025-02-13 15:47:00,2025-02-13 15:48:00,UTC+0100,3
101,80.80000000000001,1.346666666666667,4.04,2025-02-13 15:48:00,2025-02-13 15:49:00,UTC+0100,3
39,31.200000000000003,0.52,1.56,2025-02-13 15:49:00,2025-02-13 15:50:00,UTC+0100,3
60,48.0,0.8,2.4,2025-02-13 15:50:00,2025-02-13 15:51:00,UTC+0100,3
58,46.400000000000006,0.7733333333333334,2.32,2025-02-13 15:51:00,2025-02-13 15:52:00,UTC+0100,3
79,63.2,1.0533333333333335,3.16,2025-02-13 15:52:00,2025-02-13 15:53:00,UTC+0100,3
86,68.8,1.1466666666666667,3.44,2025-02-13 15:53:00,2025-02-13 15:54:00,UTC+0100,3
100,80.0,1.3333333333333333,4.0,2025-02-13 15:54:00,2025-02-13 15:55:00,UTC+0100,3
104,83.2,1.3866666666666667,4.16,2025-02-13 15:55:00,2025-02-13 15:56:00,UTC+0100,3
104,83.2,1.3866666666666667,4.16,2025-02-13 15:57:00,2025-02-13 15:58:00,UTC+0100,3
35,28.0,0.4666666666666667,1.4000000000000001,2025-02-13 15:58:00,2025-02-13 15:59:00,UTC+0100,3
5,4.0,0.06666666666666667,0.2,2025-02-13 16:10:00,2025-02-13 16:11:00,UTC+0100,3
4,3.2,0.05333333333333334,0.16,2025-02-13 16:12:00,2025-02-13 16:13:00,UTC+0100,3
9,7.2,0.12000000000000001,0.36,2025-02-13 16:26:00,2025-02-13 16:27:00,UTC+0100,3
6,4.800000000000001,0.08000000000000002,0.24,2025-02-13 16:27:00,2025-02-13 16:28:00,UTC+0100,3
9,7.2,0.12000000000000001,0.36,2025-02-13 16:33:00,2025-02-13 16:34:00,UTC+0100,3
16,12.8,0.21333333333333335,0.64,2025-02-13 16:38:00,2025-02-13 16:39:00,UTC+0100,3
2,1.6,0.02666666666666667,0.08,2025-02-13 16:39:00,2025-02-13 16:40:00,UTC+0100,3
31,24.8,0.41333333333333333,1.24,2025-02-13 16:44:00,2025-02-13 16:45:00,UTC+0100,3
19,15.200000000000001,0.25333333333333335,0.76,2025-02-13 16:52:00,2025-02-13 16:53:00,UTC+0100,3
89,71.2,1.1866666666666668,3.56,2025-02-13 16:53:00,2025-02-13 16:54:00,UTC+0100,3
29,23.200000000000003,0.3866666666666667,1.16,2025-02-13 16:54:00,2025-02-13 16:55:00,UTC+0100,3
7,5.6000000000000005,0.09333333333333334,0.28,2025-02-13 16:56:00,2025-02-13 16:57:00,UTC+0100,3
93,74.4,1.24,3.72,2025-02-13 16:57:00,2025-02-13 16:58:00,UTC+0100,3
106,84.80000000000001,1.4133333333333336,4.24,2025-02-13 16:58:00,2025-02-13 16:59:00,UTC+0100,3
90,72.0,1.2,3.6,2025-02-13 16:59:00,2025-02-13 17:00:00,UTC+0100,3
98,78.4,1.3066666666666669,3.92,2025-02-13 17:00:00,2025-02-13 17:01:00,UTC+0100,3
101,80.80000000000001,1.346666666666667,4.04,2025-02-13 17:01:00,2025-02-13 17:02:00,UTC+0100,3
106,84.80000000000001,1.4133333333333336,4.24,2025-02-13 17:02:00,2025-02-13 17:03:00,UTC+0100,3
102,81.60000000000001,1.36,4.08,2025-02-13 17:03:00,2025-02-13 17:04:00,UTC+0100,3
