step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject
50,31,,,2025-03-19 15:30:00,,UTC+0100,4
60,37,,,2025-03-19 15:29:00,,UTC+0100,4
73,43,,,2025-03-19 15:29:00,,UTC+0100,4
15,10,,,2025-03-19 15:28:00,,UTC+0100,4
16,10,,,2025-03-19 15:27:00,,UTC+0100,4
37,22,,,2025-03-19 15:26:00,,UTC+0100,4
4,2,,,2025-03-19 01:02:00,,UTC+0100,4
16,9,,,2025-03-19 01:01:00,,UTC+0100,4
16,9,,,2025-03-19 00:52:00,,UTC+0100,4
12,7,,,2025-03-18 23:39:00,,UTC+0100,4
8,4,,,2025-03-18 23:34:00,,UTC+0100,4
91,54,,,2025-03-18 23:33:00,,UTC+0100,4
1,0,,,2025-03-18 23:32:00,,UTC+0100,4
18,10,,,2025-03-18 20:21:00,,UTC+0100,4
12,7,,,2025-03-18 20:15:00,,UTC+0100,4
16,9,,,2025-03-18 19:32:00,,UTC+0100,4
80,48,,,2025-03-18 19:31:00,,UTC+0100,4
24,14,,,2025-03-18 19:30:00,,UTC+0100,4
10,6,,,2025-03-18 18:45:00,,UTC+0100,4
21,12,,,2025-03-18 18:44:00,,UTC+0100,4
16,9,,,2025-03-18 18:43:00,,UTC+0100,4
29,17,,,2025-03-18 18:41:00,,UTC+0100,4
46,27,,,2025-03-18 12:21:00,,UTC+0100,4
42,25,,,2025-03-18 12:20:00,,UTC+0100,4
64,38,,,2025-03-18 12:19:00,,UTC+0100,4
19,11,,,2025-03-18 00:38:00,,UTC+0100,4
13,7,,,2025-03-18 00:28:00,,UTC+0100,4
13,7,,,2025-03-17 20:49:00,,UTC+0100,4
12,7,,,2025-03-17 20:44:00,,UTC+0100,4
36,21,,,2025-03-17 18:39:00,,UTC+0100,4
61,38,,,2025-03-17 18:39:00,,UTC+0100,4
64,38,,,2025-03-17 18:38:00,,UTC+0100,4
47,29,,,2025-03-17 18:38:00,,UTC+0100,4
18,10,,,2025-03-17 18:37:00,,UTC+0100,4
96,60,,,2025-03-17 18:37:00,,UTC+0100,4
9,5,,,2025-03-17 18:28:00,,UTC+0100,4
88,52,,,2025-03-17 18:27:00,,UTC+0100,4
89,55,,,2025-03-17 18:27:00,,UTC+0100,4
61,38,,,2025-03-17 18:22:00,,UTC+0100,4
28,16,,,2025-03-17 18:22:00,,UTC+0100,4
61,36,,,2025-03-17 18:21:00,,UTC+0100,4
82,51,,,2025-03-17 18:21:00,,UTC+0100,4
60,37,,,2025-03-17 18:19:00,,UTC+0100,4
41,24,,,2025-03-17 18:19:00,,UTC+0100,4
57,35,,,2025-03-17 18:18:00,,UTC+0100,4
60,36,,,2025-03-17 18:18:00,,UTC+0100,4
60,38,,,2025-03-17 18:17:00,,UTC+0100,4
24,14,,,2025-03-17 18:17:00,,UTC+0100,4
64,39,,,2025-03-17 18:16:00,,UTC+0100,4
77,46,,,2025-03-17 18:16:00,,UTC+0100,4
52,32,,,2025-03-17 18:15:00,,UTC+0100,4
59,35,,,2025-03-17 18:15:00,,UTC+0100,4
13,7,,,2025-03-17 17:58:00,,UTC+0100,4
28,18,,,2025-03-17 17:58:00,,UTC+0100,4
118,70,,,2025-03-17 17:57:00,,UTC+0100,4
116,72,,,2025-03-17 17:57:00,,UTC+0100,4
118,70,,,2025-03-17 17:56:00,,UTC+0100,4
116,71,,,2025-03-17 17:56:00,,UTC+0100,4
52,33,,,2025-03-17 17:55:00,,UTC+0100,4
64,38,,,2025-03-17 17:55:00,,UTC+0100,4
65,39,,,2025-03-17 17:54:00,,UTC+0100,4
90,55,,,2025-03-17 17:54:00,,UTC+0100,4
66,39,,,2025-03-17 17:53:00,,UTC+0100,4
53,33,,,2025-03-17 17:53:00,,UTC+0100,4
20,12,,,2025-03-17 17:50:00,,UTC+0100,4
2,1,,,2025-03-17 17:49:00,,UTC+0100,4
57,34,,,2025-03-17 17:42:00,,UTC+0100,4
86,53,,,2025-03-17 17:42:00,,UTC+0100,4
76,47,,,2025-03-17 17:41:00,,UTC+0100,4
82,49,,,2025-03-17 17:41:00,,UTC+0100,4
69,41,,,2025-03-17 17:40:00,,UTC+0100,4
38,24,,,2025-03-17 17:40:00,,UTC+0100,4
74,46,,,2025-03-17 17:39:00,,UTC+0100,4
76,45,,,2025-03-17 17:39:00,,UTC+0100,4
86,51,,,2025-03-17 17:38:00,,UTC+0100,4
97,60,,,2025-03-17 17:38:00,,UTC+0100,4
65,39,,,2025-03-17 17:37:00,,UTC+0100,4
57,35,,,2025-03-17 17:37:00,,UTC+0100,4
78,46,,,2025-03-17 17:35:00,,UTC+0100,4
58,36,,,2025-03-17 17:35:00,,UTC+0100,4
7,4,,,2025-03-17 17:34:00,,UTC+0100,4
15,9,,,2025-03-17 17:30:00,,UTC+0100,4
10,6,,,2025-03-17 17:26:00,,UTC+0100,4
95,59,,,2025-03-17 17:25:00,,UTC+0100,4
65,39,,,2025-03-17 17:25:00,,UTC+0100,4
22,13,,,2025-03-17 17:24:00,,UTC+0100,4
7,4,,,2025-03-17 17:24:00,,UTC+0100,4
13,7,,,2025-03-17 17:19:00,,UTC+0100,4
16,10,,,2025-03-17 17:19:00,,UTC+0100,4
37,22,,,2025-03-17 17:17:00,,UTC+0100,4
38,24,,,2025-03-17 17:17:00,,UTC+0100,4
11,6,,,2025-03-17 17:16:00,,UTC+0100,4
77,47,,,2025-03-17 17:08:00,,UTC+0100,4
66,39,,,2025-03-17 17:08:00,,UTC+0100,4
64,38,,,2025-03-17 17:07:00,,UTC+0100,4
56,35,,,2025-03-17 17:07:00,,UTC+0100,4
16,9,,,2025-03-17 17:05:00,,UTC+0100,4
95,57,,,2025-03-17 17:03:00,,UTC+0100,4
107,66,,,2025-03-17 17:03:00,,UTC+0100,4
67,40,,,2025-03-17 17:02:00,,UTC+0100,4
86,54,,,2025-03-17 17:02:00,,UTC+0100,4
13,7,,,2025-03-17 16:39:00,,UTC+0100,4
36,21,,,2025-03-17 16:38:00,,UTC+0100,4
63,39,,,2025-03-17 16:38:00,,UTC+0100,4
78,48,,,2025-03-17 16:37:00,,UTC+0100,4
59,35,,,2025-03-17 16:37:00,,UTC+0100,4
91,54,,,2025-03-17 16:36:00,,UTC+0100,4
80,50,,,2025-03-17 16:36:00,,UTC+0100,4
13,7,,,2025-03-17 16:33:00,,UTC+0100,4
76,47,,,2025-03-17 16:32:00,,UTC+0100,4
37,22,,,2025-03-17 16:32:00,,UTC+0100,4
108,66,,,2025-03-17 16:31:00,,UTC+0100,4
94,56,,,2025-03-17 16:31:00,,UTC+0100,4
44,28,,,2025-03-17 16:30:00,,UTC+0100,4
56,33,,,2025-03-17 16:30:00,,UTC+0100,4
68,40,,,2025-03-17 16:29:00,,UTC+0100,4
72,44,,,2025-03-17 16:29:00,,UTC+0100,4
102,63,,,2025-03-17 16:28:00,,UTC+0100,4
110,66,,,2025-03-17 16:28:00,,UTC+0100,4
122,76,,,2025-03-17 16:27:00,,UTC+0100,4
117,70,,,2025-03-17 16:27:00,,UTC+0100,4
82,49,,,2025-03-17 16:26:00,,UTC+0100,4
48,30,,,2025-03-17 16:26:00,,UTC+0100,4
17,10,,,2025-03-17 16:25:00,,UTC+0100,4
15,9,,,2025-03-17 16:25:00,,UTC+0100,4
26,16,,,2025-03-17 16:24:00,,UTC+0100,4
13,7,,,2025-03-17 16:24:00,,UTC+0100,4
8,5,,,2025-03-17 16:23:00,,UTC+0100,4
24,15,,,2025-03-17 16:20:00,,UTC+0100,4
107,64,,,2025-03-17 16:19:00,,UTC+0100,4
109,68,,,2025-03-17 16:19:00,,UTC+0100,4
117,70,,,2025-03-17 16:18:00,,UTC+0100,4
118,73,,,2025-03-17 16:18:00,,UTC+0100,4
66,41,,,2025-03-17 16:17:00,,UTC+0100,4
77,45,,,2025-03-17 16:17:00,,UTC+0100,4
10,6,,,2025-03-17 16:16:00,,UTC+0100,4
21,12,,,2025-03-17 16:15:00,,UTC+0100,4
26,16,,,2025-03-17 16:14:00,,UTC+0100,4
25,15,,,2025-03-17 16:14:00,,UTC+0100,4
43,25,,,2025-03-17 16:13:00,,UTC+0100,4
28,17,,,2025-03-17 16:13:00,,UTC+0100,4
72,45,,,2025-03-17 16:12:00,,UTC+0100,4
72,43,,,2025-03-17 16:12:00,,UTC+0100,4
107,66,,,2025-03-17 16:11:00,,UTC+0100,4
111,66,,,2025-03-17 16:11:00,,UTC+0100,4
101,60,,,2025-03-17 16:10:00,,UTC+0100,4
80,49,,,2025-03-17 16:10:00,,UTC+0100,4
20,13,,,2025-03-17 16:07:00,,UTC+0100,4
13,7,,,2025-03-17 16:07:00,,UTC+0100,4
103,64,,,2025-03-17 16:06:00,,UTC+0100,4
99,59,,,2025-03-17 16:06:00,,UTC+0100,4
102,63,,,2025-03-17 16:05:00,,UTC+0100,4
95,57,,,2025-03-17 16:05:00,,UTC+0100,4
93,55,,,2025-03-17 16:04:00,,UTC+0100,4
90,55,,,2025-03-17 16:04:00,,UTC+0100,4
52,33,,,2025-03-17 16:03:00,,UTC+0100,4
66,39,,,2025-03-17 16:03:00,,UTC+0100,4
50,30,,,2025-03-17 15:45:00,,UTC+0100,4
67,41,,,2025-03-17 15:45:00,,UTC+0100,4
38,22,,,2025-03-17 15:44:00,,UTC+0100,4
28,17,,,2025-03-17 15:44:00,,UTC+0100,4
51,30,,,2025-03-17 15:43:00,,UTC+0100,4
75,47,,,2025-03-17 15:43:00,,UTC+0100,4
9,5,,,2025-03-17 15:42:00,,UTC+0100,4
46,27,,,2025-03-17 15:42:00,,UTC+0100,4
9,5,,,2025-03-17 14:18:00,,UTC+0100,4
22,14,,,2025-03-17 14:18:00,,UTC+0100,4
72,43,,,2025-03-17 14:17:00,,UTC+0100,4
80,50,,,2025-03-17 14:17:00,,UTC+0100,4
71,42,,,2025-03-17 14:15:00,,UTC+0100,4
78,48,,,2025-03-17 14:15:00,,UTC+0100,4
28,16,,,2025-03-17 14:14:00,,UTC+0100,4
11,7,,,2025-03-17 14:14:00,,UTC+0100,4
8,5,,,2025-03-17 13:23:00,,UTC+0100,4
89,55,,,2025-03-17 13:22:00,,UTC+0100,4
55,33,,,2025-03-17 13:22:00,,UTC+0100,4
105,65,,,2025-03-17 13:21:00,,UTC+0100,4
103,61,,,2025-03-17 13:21:00,,UTC+0100,4
103,61,,,2025-03-17 13:20:00,,UTC+0100,4
106,65,,,2025-03-17 13:20:00,,UTC+0100,4
62,37,,,2025-03-17 13:19:00,,UTC+0100,4
57,36,,,2025-03-17 13:19:00,,UTC+0100,4
75,45,,,2025-03-17 13:15:00,,UTC+0100,4
80,49,,,2025-03-17 13:15:00,,UTC+0100,4
112,70,,,2025-03-17 13:14:00,,UTC+0100,4
114,68,,,2025-03-17 13:14:00,,UTC+0100,4
43,25,,,2025-03-17 13:13:00,,UTC+0100,4
43,26,,,2025-03-17 13:13:00,,UTC+0100,4
38,22,,,2025-03-17 13:11:00,,UTC+0100,4
46,29,,,2025-03-17 13:11:00,,UTC+0100,4
110,68,,,2025-03-17 13:10:00,,UTC+0100,4
106,63,,,2025-03-17 13:10:00,,UTC+0100,4
107,66,,,2025-03-17 13:09:00,,UTC+0100,4
97,57,,,2025-03-17 13:09:00,,UTC+0100,4
109,68,,,2025-03-17 13:08:00,,UTC+0100,4
106,63,,,2025-03-17 13:08:00,,UTC+0100,4
105,63,,,2025-03-17 13:07:00,,UTC+0100,4
105,65,,,2025-03-17 13:07:00,,UTC+0100,4
105,65,,,2025-03-17 13:06:00,,UTC+0100,4
103,61,,,2025-03-17 13:06:00,,UTC+0100,4
104,62,,,2025-03-17 13:05:00,,UTC+0100,4
100,62,,,2025-03-17 13:05:00,,UTC+0100,4
108,66,,,2025-03-17 13:04:00,,UTC+0100,4
104,62,,,2025-03-17 13:04:00,,UTC+0100,4
107,67,,,2025-03-17 13:03:00,,UTC+0100,4
98,58,,,2025-03-17 13:03:00,,UTC+0100,4
105,65,,,2025-03-17 13:02:00,,UTC+0100,4
102,61,,,2025-03-17 13:02:00,,UTC+0100,4
47,28,,,2025-03-17 13:01:00,,UTC+0100,4
94,58,,,2025-03-17 13:01:00,,UTC+0100,4
45,27,,,2025-03-17 13:00:00,,UTC+0100,4
21,13,,,2025-03-17 13:00:00,,UTC+0100,4
24,15,,,2025-03-17 11:32:00,,UTC+0100,4
23,14,,,2025-03-17 11:31:00,,UTC+0100,4
113,70,,,2025-03-17 11:30:00,,UTC+0100,4
61,38,,,2025-03-17 11:29:00,,UTC+0100,4
112,69,,,2025-03-17 11:28:00,,UTC+0100,4
118,73,,,2025-03-17 11:27:00,,UTC+0100,4
118,73,,,2025-03-17 11:26:00,,UTC+0100,4
119,74,,,2025-03-17 11:25:00,,UTC+0100,4
95,59,,,2025-03-17 11:24:00,,UTC+0100,4
7,4,,,2025-03-17 11:05:00,,UTC+0100,4
4,3,,,2025-03-17 11:04:00,,UTC+0100,4
112,69,,,2025-03-17 11:03:00,,UTC+0100,4
39,24,,,2025-03-17 11:02:00,,UTC+0100,4
56,35,,,2025-03-17 11:01:00,,UTC+0100,4
40,26,,,2025-03-17 11:00:00,,UTC+0100,4
11,6,,,2025-03-17 11:32:00,,UTC+0100,4
32,19,,,2025-03-17 11:31:00,,UTC+0100,4
108,64,,,2025-03-17 11:30:00,,UTC+0100,4
58,34,,,2025-03-17 11:29:00,,UTC+0100,4
101,60,,,2025-03-17 11:28:00,,UTC+0100,4
120,72,,,2025-03-17 11:27:00,,UTC+0100,4
117,70,,,2025-03-17 11:26:00,,UTC+0100,4
119,71,,,2025-03-17 11:25:00,,UTC+0100,4
105,63,,,2025-03-17 11:24:00,,UTC+0100,4
4,2,,,2025-03-17 11:04:00,,UTC+0100,4
105,63,,,2025-03-17 11:03:00,,UTC+0100,4
28,16,,,2025-03-17 11:02:00,,UTC+0100,4
46,27,,,2025-03-17 11:01:00,,UTC+0100,4
34,20,,,2025-03-17 11:00:00,,UTC+0100,4
8,5,,,2025-03-17 10:59:00,,UTC+0100,4
12,7,,,2025-03-17 10:58:00,,UTC+0100,4
60,37,,,2025-03-17 10:55:00,,UTC+0100,4
16,10,,,2025-03-17 10:54:00,,UTC+0100,4
1,1,,,2025-03-17 10:42:00,,UTC+0100,4
10,6,,,2025-03-17 10:41:00,,UTC+0100,4
12,7,,,2025-03-17 10:37:00,,UTC+0100,4
7,5,,,2025-03-17 10:35:00,,UTC+0100,4
7,4,,,2025-03-17 10:33:00,,UTC+0100,4
9,5,,,2025-03-17 10:32:00,,UTC+0100,4
49,29,,,2025-03-17 00:50:00,,UTC+0100,4
19,11,,,2025-03-17 00:15:00,,UTC+0100,4
23,13,,,2025-03-16 23:52:00,,UTC+0100,4
5,3,,,2025-03-16 23:45:00,,UTC+0100,4
5,3,,,2025-03-16 23:44:00,,UTC+0100,4
32,19,,,2025-03-16 23:40:00,,UTC+0100,4
48,28,,,2025-03-16 23:37:00,,UTC+0100,4
27,16,,,2025-03-16 23:36:00,,UTC+0100,4
2,1,,,2025-03-16 21:23:00,,UTC+0100,4
35,21,,,2025-03-16 21:22:00,,UTC+0100,4
12,7,,,2025-03-16 21:21:00,,UTC+0100,4
39,23,,,2025-03-16 21:18:00,,UTC+0100,4
25,15,,,2025-03-16 20:23:00,,UTC+0100,4
34,21,,,2025-03-16 18:33:00,,UTC+0100,4
29,19,,,2025-03-16 18:31:00,,UTC+0100,4
20,12,,,2025-03-16 18:29:00,,UTC+0100,4
14,9,,,2025-03-16 18:26:00,,UTC+0100,4
34,21,,,2025-03-16 18:25:00,,UTC+0100,4
31,19,,,2025-03-16 18:24:00,,UTC+0100,4
7,4,,,2025-03-16 18:22:00,,UTC+0100,4
17,11,,,2025-03-16 18:20:00,,UTC+0100,4
106,66,,,2025-03-16 18:03:00,,UTC+0100,4
112,69,,,2025-03-16 18:02:00,,UTC+0100,4
115,71,,,2025-03-16 18:01:00,,UTC+0100,4
78,49,,,2025-03-16 18:00:00,,UTC+0100,4
44,27,,,2025-03-16 17:59:00,,UTC+0100,4
115,71,,,2025-03-16 17:58:00,,UTC+0100,4
112,69,,,2025-03-16 17:57:00,,UTC+0100,4
94,59,,,2025-03-16 17:56:00,,UTC+0100,4
9,5,,,2025-03-16 17:55:00,,UTC+0100,4
6,4,,,2025-03-16 17:26:00,,UTC+0100,4
109,67,,,2025-03-16 17:25:00,,UTC+0100,4
109,68,,,2025-03-16 17:24:00,,UTC+0100,4
116,72,,,2025-03-16 17:23:00,,UTC+0100,4
31,19,,,2025-03-16 17:22:00,,UTC+0100,4
17,10,,,2025-03-16 17:20:00,,UTC+0100,4
107,67,,,2025-03-16 17:19:00,,UTC+0100,4
102,63,,,2025-03-16 17:18:00,,UTC+0100,4
17,10,,,2025-03-16 17:17:00,,UTC+0100,4
60,37,,,2025-03-16 17:16:00,,UTC+0100,4
75,47,,,2025-03-16 17:11:00,,UTC+0100,4
82,51,,,2025-03-16 17:10:00,,UTC+0100,4
41,25,,,2025-03-16 17:08:00,,UTC+0100,4
17,11,,,2025-03-16 17:07:00,,UTC+0100,4
32,19,,,2025-03-16 17:04:00,,UTC+0100,4
83,52,,,2025-03-16 17:03:00,,UTC+0100,4
69,41,,,2025-03-16 18:33:00,,UTC+0100,4
15,9,,,2025-03-16 18:32:00,,UTC+0100,4
26,15,,,2025-03-16 18:31:00,,UTC+0100,4
29,17,,,2025-03-16 18:28:00,,UTC+0100,4
17,10,,,2025-03-16 18:27:00,,UTC+0100,4
28,16,,,2025-03-16 18:26:00,,UTC+0100,4
52,31,,,2025-03-16 18:25:00,,UTC+0100,4
45,27,,,2025-03-16 18:24:00,,UTC+0100,4
14,8,,,2025-03-16 18:21:00,,UTC+0100,4
7,4,,,2025-03-16 18:20:00,,UTC+0100,4
14,8,,,2025-03-16 18:19:00,,UTC+0100,4
48,28,,,2025-03-16 18:03:00,,UTC+0100,4
112,67,,,2025-03-16 18:02:00,,UTC+0100,4
112,67,,,2025-03-16 18:01:00,,UTC+0100,4
88,52,,,2025-03-16 18:00:00,,UTC+0100,4
49,29,,,2025-03-16 17:59:00,,UTC+0100,4
110,66,,,2025-03-16 17:58:00,,UTC+0100,4
111,66,,,2025-03-16 17:57:00,,UTC+0100,4
109,65,,,2025-03-16 17:56:00,,UTC+0100,4
18,10,,,2025-03-16 17:55:00,,UTC+0100,4
90,54,,,2025-03-16 17:25:00,,UTC+0100,4
107,63,,,2025-03-16 17:24:00,,UTC+0100,4
114,68,,,2025-03-16 17:23:00,,UTC+0100,4
41,24,,,2025-03-16 17:22:00,,UTC+0100,4
18,10,,,2025-03-16 17:20:00,,UTC+0100,4
104,62,,,2025-03-16 17:19:00,,UTC+0100,4
110,66,,,2025-03-16 17:18:00,,UTC+0100,4
14,8,,,2025-03-16 17:17:00,,UTC+0100,4
53,31,,,2025-03-16 17:16:00,,UTC+0100,4
64,37,,,2025-03-16 17:11:00,,UTC+0100,4
110,66,,,2025-03-16 17:10:00,,UTC+0100,4
38,22,,,2025-03-16 17:08:00,,UTC+0100,4
25,15,,,2025-03-16 17:07:00,,UTC+0100,4
10,6,,,2025-03-16 17:06:00,,UTC+0100,4
13,7,,,2025-03-16 17:05:00,,UTC+0100,4
19,11,,,2025-03-16 17:04:00,,UTC+0100,4
90,54,,,2025-03-16 17:03:00,,UTC+0100,4
22,13,,,2025-03-16 16:47:00,,UTC+0100,4
33,20,,,2025-03-16 16:46:00,,UTC+0100,4
36,21,,,2025-03-16 16:46:00,,UTC+0100,4
89,55,,,2025-03-16 16:45:00,,UTC+0100,4
54,32,,,2025-03-16 16:45:00,,UTC+0100,4
13,8,,,2025-03-16 16:44:00,,UTC+0100,4
15,9,,,2025-03-16 16:44:00,,UTC+0100,4
42,25,,,2025-03-16 16:40:00,,UTC+0100,4
33,21,,,2025-03-16 16:40:00,,UTC+0100,4
6,3,,,2025-03-16 16:38:00,,UTC+0100,4
24,14,,,2025-03-16 14:01:00,,UTC+0100,4
12,7,,,2025-03-16 00:56:00,,UTC+0100,4
16,9,,,2025-03-16 00:19:00,,UTC+0100,4
6,3,,,2025-03-16 00:07:00,,UTC+0100,4
6,3,,,2025-03-16 00:06:00,,UTC+0100,4
16,9,,,2025-03-15 23:59:00,,UTC+0100,4
11,6,,,2025-03-15 23:55:00,,UTC+0100,4
39,23,,,2025-03-15 23:49:00,,UTC+0100,4
12,7,,,2025-03-15 23:48:00,,UTC+0100,4
48,28,,,2025-03-15 23:12:00,,UTC+0100,4
2,1,,,2025-03-15 23:10:00,,UTC+0100,4
73,43,,,2025-03-15 23:09:00,,UTC+0100,4
17,10,,,2025-03-15 23:08:00,,UTC+0100,4
13,7,,,2025-03-15 21:08:00,,UTC+0100,4
29,18,,,2025-03-15 18:32:00,,UTC+0100,4
62,37,,,2025-03-15 18:31:00,,UTC+0100,4
96,60,,,2025-03-15 18:31:00,,UTC+0100,4
71,43,,,2025-03-15 18:30:00,,UTC+0100,4
37,22,,,2025-03-15 18:30:00,,UTC+0100,4
71,44,,,2025-03-15 18:29:00,,UTC+0100,4
57,34,,,2025-03-15 18:29:00,,UTC+0100,4
42,26,,,2025-03-15 18:28:00,,UTC+0100,4
56,33,,,2025-03-15 18:28:00,,UTC+0100,4
8,5,,,2025-03-15 18:25:00,,UTC+0100,4
10,6,,,2025-03-15 18:21:00,,UTC+0100,4
26,16,,,2025-03-15 18:05:00,,UTC+0100,4
103,61,,,2025-03-15 18:04:00,,UTC+0100,4
